PGC,re,amp,n
PGC11104,,fit fail,fit fail
PGC11116,,,
PGC11118,21.04,0.0029928631249872524,1.445
PGC11123,56.231,0.0002111026450637688,2.534
PGC11124,20.707,0.015234950183498006,2.396
PGC11134,29.948,0.015231036604686317,0.349
PGC11135,,,
PGC11139,,,
PGC1114,,,
PGC11153,,,
PGC11154,21.296,0.009862684323281693,0.527
PGC11156,,,
PGC11163,,,
PGC11179,,fit fail,fit fail
PGC11181,,,
PGC11192,16.52,0.035878142755952004,0.464
PGC11198,,,
PGC112,19.231,0.01055703321479935,0.665
PGC11202,27.096,0.0635054210710055,1.057
PGC11204,18.672,0.036809730733575644,0.788
PGC11210,31.153,0.013291211563662109,0.364
PGC11214,8.71,0.07508566432542199,0.398
PGC11217,52.565,0.009388422528084939,0.856
PGC11221,,,
PGC11228,16.242,0.016814608074147974,0.466
PGC11230,,fit fail,fit fail
PGC1123197,,fit fail,fit fail
PGC11233,,,
PGC11242,,,
PGC11245,20.577,0.0362105975799698,0.38
PGC11248,33.247,0.02213133653368956,0.427
PGC11252,62.536,0.007516152967653933,0.645
PGC1125459,,,
PGC11261,,,
PGC11263,13.457,0.012593685601520741,0.48
PGC11264,,,
PGC11265,,,
PGC11270,,,
PGC11274,,,
PGC1127439,46.606,0.0006471349286254375,4.25
PGC11282,,,
PGC11287,49.6,0.00044130012154725137,2.666
PGC11290,48.056,0.004911330414180203,2.98
PGC11292,20.934,0.030447133343094828,0.568
PGC11299,,,
PGC1130,21.709,0.05379596767358924,0.359
PGC11309,59.158,0.0010588345020783319,3.387
PGC1131621,,,
PGC1131704,,,
PGC11329,29.023,0.19559696962157522,0.726
PGC11336,20.192,0.014925478283512978,1.646
PGC11341,,,
PGC11344,18.282,0.023089047459641826,2.021
PGC1134909,19.767,0.0060115143470391395,0.747
PGC11352,24.283,0.007489983862695878,0.672
PGC11357,,,
PGC11359,,,
PGC11367,26.507,0.031283015103746564,0.186
PGC11368,,,
PGC11369,,,
PGC11370,,,
PGC11371,,,
PGC11375,,,
PGC1137500,78.282,0.00016601448679709498,2.649
PGC11376,,,
PGC11377,17.034,0.03200255716964946,0.457
PGC11383,20.41,0.026617640353437527,2.152
PGC113900,44.525,8.787500115758112e-05,2.944
PGC113918,17.842,0.0003992223733988371,1.675
PGC11392,55.523,0.0005956210403869995,2.892
PGC11397,,,
PGC11399,,,
PGC11403,,,
PGC1140347,23.955,0.0036614700979038122,0.595
PGC11404,,,
PGC11414,,,
PGC1141629,14.747,0.003454644337564159,0.517
PGC11420,72.507,0.0009191692015126072,2.558
PGC11425,141.677,0.00025245530071722294,3.447
PGC11432,,,
PGC11441,,,
PGC11453,,,
PGC11455,26.557,0.004832632602550681,0.82
PGC11462,21.312,0.009103452428215699,0.597
PGC11463,,fit fail,fit fail
PGC11469,12.935,0.011841694922520843,0.557
PGC1147270,,,
PGC11479,64.9,0.030847687141842692,0.409
PGC11480,94.375,0.0037546840629263723,1.275
PGC11484,,,
PGC1148459,39.37,0.00074562131993635,2.318
PGC11488,30.693,0.007569994054038323,0.649
PGC11503,,,
PGC1150429,,,
PGC11506,,,
PGC11508,,,
PGC11511,18.308,0.026693050590693924,0.535
PGC11515,26.842,0.012091923376931081,0.62
PGC11517,26.667,0.0003654903482783259,2.526
PGC1151916,147.44,0.00014580915502506922,2.756
PGC11520,21.378,0.012551150708981407,0.485
PGC11521,70.923,0.004590445648421426,2.36
PGC11522,,,
PGC11527,30.28,0.003297213031276423,1.397
PGC11529,46.936,0.0035422040079813246,4.136
PGC11533,28.784,0.0012674008199869194,2.459
PGC11536,,,
PGC11537,61.142,0.0008716047377115485,1.585
PGC11538,37.409,0.0041760648129412345,0.5
PGC1154,28.896,0.009731280289363254,0.624
PGC11543,,,
PGC11545,52.836,0.0014117578924867937,1.956
PGC11552,32.305,0.043796334190657725,0.563
PGC11554,,,
PGC11557,81.314,0.00018751589810069315,3.421
PGC1156203,,fit fail,fit fail
PGC11563,17.324,0.026786718684099032,0.509
PGC11573,,,
PGC11574,,,
PGC11583,,,
PGC11592,22.714,0.027477145443022027,0.342
PGC11594,,,
PGC11595,44.267,0.01205693341160633,0.442
PGC1160,69.948,0.006091237637790908,3.145
PGC11609,17.92,0.038087324523493185,0.528
PGC11617,,,
PGC11625,,,
PGC11628,16.368,0.011990947747621002,0.413
PGC11638,,,
PGC11640,,,
PGC11643,,,
PGC11647,27.513,0.006971858624026144,0.712
PGC11648,,,
PGC11652,25.405,0.003555237392109016,2.362
PGC11658,,,
PGC11665,26.42,0.01388891119018758,0.528
PGC1166532,,,
PGC11666,39.591,0.001860779927569602,1.274
PGC11670,140.013,0.0003701788346837495,2.935
PGC11671,19.446,0.016507617254752253,0.595
PGC11673,29.047,0.006608021221942109,2.678
PGC11675,,,
PGC11676,,,
PGC11677,37.748,0.0078097360512651625,0.545
PGC11679,23.066,0.009879921371667117,0.615
PGC11682,20.768,0.022706782064744833,0.426
PGC11687,19.764,0.018568308748710717,0.84
PGC11691,37.474,0.013303107395827626,0.422
PGC11699,55.39,0.00047256741850042314,3.149
PGC11713,21.627,0.035782024910829734,0.411
PGC11715,18.629,0.01002797752952802,1.717
PGC11740,,fit fail,fit fail
PGC11744,21.741,0.12549312887182068,1.448
PGC11767,,,
PGC11768,,,
PGC11770,,,
PGC11771,,,
PGC11774,17.252,0.09263127801805518,0.896
PGC1177602,,,
PGC11781,30.478,0.012558884628404344,0.357
PGC11782,25.86,0.024439904775512444,0.52
PGC11789,32.641,0.012615074114544838,0.491
PGC117913,20.493,0.013521412730690257,0.555
PGC11793,19.201,0.06746248742441315,0.456
PGC11798,,,
PGC1180,,,
PGC11800,28.26,0.018029501508380466,0.517
PGC11807,25.652,0.004466066257524429,1.01
PGC11809,,,
PGC11810,17.442,0.0010405148591536152,1.438
PGC11812,,,
PGC11813,27.736,0.016613511141588055,0.58
PGC11819,103.442,0.023974248237858962,0.29
PGC11824,,,
PGC11830,15.588,0.03029296787272564,0.49
PGC11836,64.31,0.03270413609443841,0.706
PGC11846,,,
PGC11847,,,
PGC11851,,,
PGC11856,,,
PGC11866,55.483,0.0027581502508753014,4.004
PGC11868,52.279,0.0005121363327277215,2.6
PGC1187270,,,
PGC11873,,,
PGC11875,,,
PGC11887,39.418,0.03412295528815751,0.279
PGC11892,14.949,0.06859424785555533,0.493
PGC11902,,,
PGC11926,,,
PGC11931,,,
PGC11936,27.26,0.01636724156993361,0.557
PGC11937,,,
PGC11941,,,
PGC11942,,,
PGC1195996,25.016,0.0005555241812755321,1.805
PGC11969,,,
PGC11970,,,
PGC11977,37.68,0.004203173000043975,0.538
PGC11982,,,
PGC11984,50.798,0.037706069544119425,0.93
PGC11995,17.717,0.005176699736684258,0.624
PGC120,26.789,0.015977228427771224,0.42
PGC12007,60.752,0.044691052421095355,0.159
PGC1200845,14.171,0.008234915505198444,0.404
PGC12011,,,
PGC12017,25.719,0.009261369020320001,0.851
PGC12032,,,
PGC1203369,16.938,0.01346732537821777,0.72
PGC12034,19.579,0.033693024287939334,0.429
PGC12038,,,
PGC12041,80.822,0.027166535474143928,0.488
PGC12053,21.332,0.0517421835253033,0.842
PGC12068,31.546,0.019814148955303125,0.356
PGC12070,,,
PGC12074,,,
PGC12079,,,
PGC1207979,,,
PGC12080,18.711,0.026882379452752847,0.414
PGC1209,33.382,0.015854936110691945,1.002
PGC12112,8.845,0.015494681848055664,2.65
PGC12117,,,
PGC12119,,,
PGC1212,14.001,0.02017323201560421,0.534
PGC12120,16.908,0.016322841024676328,0.752
PGC12130,,,
PGC12131,22.041,0.004460508054797106,0.847
PGC12132,,,
PGC12138,17.782,0.03358552784369936,0.456
PGC12141,,,
PGC1215162,15.922,0.004575488586779649,1.833
PGC12154,,,
PGC12157,12.527,0.16597537642591711,0.016
PGC1215798,,,
PGC12159,,,
PGC12160,22.037,0.0008299930555988517,2.034
PGC12163,51.444,0.008664746802804863,0.583
PGC12166,,,
PGC12174,,,
PGC12177,,,
PGC1218,24.244,0.009006388652637734,0.596
PGC12181,44.496,0.008329436024135885,0.519
PGC12184,25.349,0.02323795303258155,0.886
PGC12187,39.278,0.0015117983032565691,2.595
PGC12194,,,
PGC12195,,,
PGC12196,17.111,0.05120695978943963,0.622
PGC12204,39.145,0.019862958545856,0.229
PGC12206,,,
PGC12209,50.096,0.008060824063927836,1.655
PGC12243,,,
PGC12248,15.091,0.04547168667517879,0.37
PGC12250,47.093,0.0003921552132718065,2.679
PGC12253,62.665,0.0005039733043039554,2.435
PGC12254,62.033,0.0003387897903132531,2.998
PGC12263,18.708,0.0011574314847512435,0.8
PGC12270,21.413,0.0012822716834298218,1.262
PGC12271,,,
PGC12279,,,
PGC12285,39.608,0.04590167301422362,0.579
PGC12286,115.007,0.061511190242488745,1.504
PGC12292,,,
PGC12294,18.352,0.003238613947163409,0.564
PGC12296,41.677,0.000900127033084159,1.203
PGC12309,,,
PGC1231,19.399,0.02331354772724407,0.57
PGC12316,,,
PGC12319,18.764,0.0036270378626453727,0.228
PGC12332,18.302,0.008768699784374424,0.66
PGC12342,70.419,0.0008995266756166379,2.279
PGC12347,,,
PGC12349,,,
PGC12350,,,
PGC12353,,,
PGC12355,,,
PGC12367,13.217,0.0034228475203648854,0.771
PGC12368,27.814,0.011458226684561576,0.671
PGC12371,,,
PGC1237172,18.879,0.014231101767547796,0.629
PGC12373,50.83,0.0009978616203120932,1.607
PGC12374,30.243,0.006011433794155615,2.617
PGC12379,18.519,0.04076290098510761,0.415
PGC12384,,,
PGC12390,60.896,0.007389299557663743,0.884
PGC12391,,,
PGC12394,35.52,0.008233994883767705,2.366
PGC12395,,,
PGC12404,,,
PGC12405,,,
PGC12412,106.923,0.013752535740216338,0.144
PGC12423,,,
PGC1242381,34.874,0.0011745008876212415,3.287
PGC12429,15.055,0.22338521858634947,0.784
PGC12431,,,
PGC12434,39.672,0.0009276333334809763,2.646
PGC12437,,fit fail,fit fail
PGC12439,,fit fail,fit fail
PGC12452,28.65,0.0015589313985738072,1.212
PGC12456,11.738,0.009490298158959097,1.356
PGC12458,,,
PGC12459,33.777,0.0001221173904818131,4.179
PGC12460,,,
PGC12465,205.538,0.00032473996759157766,2.909
PGC12466,18.066,0.08578063069817014,0.474
PGC12471,,fit fail,fit fail
PGC12480,25.393,0.018183937367447982,0.583
PGC12490,35.049,0.0070164103616966195,2.974
PGC12494,,,
PGC12511,21.513,0.0009648750225208193,1.589
PGC12519,,,
PGC1252,64.835,0.0008392704020000172,4.237
PGC12521,,,
PGC12528,,,
