PGC,re,amp,n
PGC11420,38.751,0.0003102084711784275,2.323
PGC11425,34.487,0.00023203997737591828,1.54
PGC11432,,,
PGC11441,,,
PGC11453,,,
PGC11455,26.921,0.0038882982480222517,0.862
PGC11462,,fit fail,fit fail
PGC11463,,,
PGC11469,10.055,0.014733902999955013,0.844
PGC1147270,,,
PGC11479,68.798,0.024133189030258212,0.269
PGC11480,,fit fail,fit fail
PGC11484,,,
PGC1148459,33.244,0.00030806855569144934,1.741
PGC11488,24.414,0.006395518171381155,0.512
PGC11503,,,
PGC1150429,,,
PGC11506,,,
PGC11508,,,
PGC11511,14.915,0.029839590121886243,0.478
PGC11515,25.066,0.010470510573696388,0.506
PGC11517,5.205,0.0023679614678671352,0.634
PGC1151916,,fit fail,fit fail
PGC11520,20.661,0.015031812958090213,0.264
PGC11521,,,
PGC11522,,,
PGC11527,21.38,0.0014785678801803462,1.627
PGC11529,7.202,0.22331563837925272,0.382
PGC11533,36.111,0.00019551235564327685,2.226
PGC11536,,,
PGC11537,31.003,0.0008651052299327937,1.497
PGC11538,34.384,0.0029343483728637085,0.525
PGC1154,27.3,0.007965831906766814,0.748
PGC11543,,,
PGC11545,11.631,0.005610999431319109,0.959
PGC11552,31.582,0.03426288117517417,0.427
PGC11554,,,
PGC11557,19.603,0.0008184257371453621,1.119
PGC1156203,94.878,0.0006786776336526175,1.367
PGC11563,12.925,0.034627868913235105,0.422
PGC11573,,,
PGC11574,,,
PGC11583,,,
PGC11592,,fit fail,fit fail
PGC11594,,,
PGC11595,39.821,0.01052513307103771,0.329
PGC1160,9.925,0.0993576427152911,0.759
PGC11609,13.181,0.05430602472726606,0.433
PGC11617,,,
PGC11625,,,
PGC11628,95.264,-0.00038414534045744475,2.838
PGC11638,,,
PGC11640,,,
PGC11643,,,
PGC11647,22.689,0.005616912778543899,0.35
PGC11648,,,
PGC11652,48.06,0.0007243881117878716,2.708
PGC11658,,,
PGC11665,23.988,0.017286006301531962,0.276
PGC1166532,,,
PGC11666,25.375,0.0006344132818722548,1.288
PGC11670,96.313,0.00022410689897371845,2.572
PGC11671,17.014,0.021734150583699065,0.336
PGC11673,8.491,0.06088682597285523,0.778
PGC11675,,,
PGC11676,,,
PGC11677,44.01,0.0045716965026413505,0.851
PGC11679,,fit fail,fit fail
PGC11682,20.681,0.019632446366329406,0.242
PGC11687,22.768,0.00862029787064396,1.427
PGC11691,36.835,0.010344589716309145,0.401
PGC11699,23.972,0.0004517625157789281,0.907
PGC11713,20.921,0.03583650961663674,0.385
PGC11715,,,
PGC11740,,fit fail,fit fail
PGC11744,9.036,0.5981303625273491,0.805
PGC11767,,,
PGC11768,,,
PGC11770,,,
PGC11771,,,
PGC11774,28.349,0.02435016292540848,2.149
PGC1177602,,,
PGC11781,31.222,0.00930004617391117,0.544
PGC11782,27.039,0.02778789576789328,0.26
PGC11789,27.267,0.007905986057552609,0.4
PGC117913,15.399,0.023124079404400383,0.43
PGC11793,17.401,0.05041139619672764,0.335
PGC11798,,,
PGC1180,,,
PGC11800,25.727,0.01882601219144514,0.428
PGC11807,31.415,0.001623582429337922,1.728
PGC11809,,,
PGC11810,10.06,0.0008723823180389939,1.195
PGC11812,,,
PGC11813,24.301,0.016000393612977122,0.518
PGC11819,102.833,0.018537959762952513,0.244
PGC11824,,,
PGC11830,28.426,0.005605952273426458,1.774
PGC11836,62.492,0.022635475128612997,0.76
PGC11846,,,
PGC11847,,,
PGC11851,,,
PGC11856,,,
PGC11866,11.597,0.036987475170437774,0.78
PGC11868,8.111,0.005043312219164736,0.858
PGC1187270,,,
PGC11873,,,
PGC11875,,,
PGC11887,41.123,0.02809738350681534,0.225
PGC11892,13.504,0.07009725091116983,0.448
PGC11902,,,
PGC11926,,,
PGC11931,,,
PGC11936,27.734,0.014006375992283705,0.575
PGC11937,,,
PGC11941,,,
PGC11942,,,
PGC1195996,,fit fail,fit fail
PGC11969,,,
PGC11970,,,
PGC11977,52.784,0.0014604648388161204,1.106
PGC11982,,,
PGC11984,47.779,0.031019940270636762,1.228
PGC11995,14.365,0.0016267495904889783,1.381
PGC120,26.277,0.013936332835596015,0.229
PGC12007,60.843,0.0340070641112537,0.129
PGC1200845,14.564,0.006369954700716426,0.622
PGC12011,,,
PGC12017,25.206,0.007379372922985707,1.177
PGC12032,,,
PGC1203369,16.288,0.008689953431199077,1.268
PGC12034,18.115,0.030930695004938006,0.321
PGC12038,,,
PGC12041,85.295,0.02062243633560096,0.491
PGC12053,37.446,0.015811169707297238,2.196
PGC12068,29.64,0.01740866439738955,0.423
PGC12070,,,
PGC12074,,,
PGC12079,,,
PGC1207979,,,
PGC12080,26.113,0.005849299321342087,0.993
PGC1209,11.289,0.043419819763537176,0.843
PGC12112,15.811,0.011650251391462111,1.204
PGC12117,,,
PGC12119,,,
PGC1212,5.641,0.031019562390551012,0.693
PGC12120,18.738,0.008812735814120981,1.403
PGC12130,,,
PGC12131,54.764,0.00013584914608747302,2.408
PGC12132,,,
PGC12138,16.004,0.035447215232337285,0.259
PGC12141,,,
PGC1215162,8.863,0.010832153621722865,0.907
PGC12154,,,
PGC12157,62.292,0.00012145877883428941,2.058
PGC1215798,,,
PGC12159,,,
PGC12160,,fit fail,fit fail
PGC12163,41.048,0.009866491235370896,0.323
PGC12166,,,
PGC12174,,,
PGC12177,,,
PGC1218,22.586,0.006122004823084991,0.943
PGC12181,42.964,0.005755560442864236,0.699
PGC12184,41.542,0.005889414281983057,1.837
PGC12187,,,
PGC12194,,,
PGC12195,,,
PGC12196,16.311,0.04871836379787031,0.79
PGC12204,39.395,0.014147215659751227,0.207
PGC12206,,,
PGC12209,28.741,0.0040451891647274975,2.688
PGC12243,,,
PGC12248,13.458,0.049325044811459176,0.178
PGC12250,13.84,0.000599378983385628,1.52
PGC12253,,fit fail,fit fail
PGC12254,6.298,0.004423808939689754,0.556
PGC12263,10.517,0.0008401660378956979,0.253
PGC12270,,fit fail,fit fail
PGC12271,,,
PGC12279,,,
PGC12285,37.416,0.037651578223706364,0.528
PGC12286,145.232,0.03364330845900671,2.129
PGC12292,,,
PGC12294,20.742,0.0003237135411848813,1.029
PGC12296,39.038,3.648531611844579e-05,1.974
PGC12309,,,
PGC1231,17.496,0.0237279678076101,0.573
PGC12316,,,
PGC12319,10.145,0.0006205553921835284,1.096
PGC12332,39.157,0.0005089756064546442,1.843
PGC12342,196.981,0.00010056153432662589,2.93
PGC12347,,,
PGC12349,,,
PGC12350,,,
PGC12353,,,
PGC12355,,,
PGC12367,19.608,0.0006411864921228871,1.996
PGC12368,26.564,0.009362145274445571,0.821
PGC12371,,,
PGC1237172,74.246,0.0008886576762060834,4.244
PGC12373,15.945,0.0011379234214912437,1.301
PGC12374,8.382,0.06558651828358678,0.691
PGC12379,16.669,0.04034479012419436,0.291
PGC12384,,,
PGC12390,67.555,0.003732555067539726,1.335
PGC12391,,,
PGC12394,21.417,0.02569046069900966,1.619
PGC12395,,,
PGC12404,,,
PGC12405,,,
PGC12412,106.91,0.008900932592566533,0.13
PGC12423,,,
PGC1242381,20.098,0.0014351708808673534,1.807
PGC12429,20.208,0.07255369719601858,1.612
PGC12431,,,
PGC12434,5.376,0.019716346378855328,0.562
PGC12437,76.907,0.00010887724406094225,2.392
PGC12439,37.958,0.0047723446902621395,0.576
PGC12452,22.203,0.0005867804694456448,1.534
PGC12456,30.531,0.0002857844067776853,3.052
PGC12458,,,
PGC12459,,fit fail,fit fail
PGC12460,,,
PGC12465,12.263,0.012977192003426832,1.112
PGC12466,15.164,0.09656823481692088,0.27
PGC12471,11.005,0.0020183039878065643,1.02
PGC12480,,,
PGC12490,12.813,0.043542003206365365,1.199
PGC12494,,,
PGC12511,12.34,0.0005370915036762629,1.588
PGC12519,,,
PGC1252,12.989,0.03020666380239038,0.181
PGC12521,,,
PGC12528,,,
PGC12531,20.096,0.038446246573863876,0.594
PGC125321,,,
PGC12544,,fit fail,fit fail
PGC1254649,5.598,0.03391270312540915,0.525
PGC12553,18.198,0.016495435061338607,0.565
PGC12556,,,
PGC12558,30.722,0.0006293735772526282,1.945
PGC12559,,,
PGC12562,20.247,0.0007568067000872266,2.058
PGC125646,9.524,0.04389618415982605,0.235
PGC12568,,,
PGC12569,22.205,0.03360527353653788,0.429
PGC12570,,,
PGC12575,,fit fail,fit fail
PGC12576,,,
PGC12578,,,
PGC12580,,,
PGC12597,,,
PGC12607,8.993,0.0814267472019261,0.336
PGC12608,46.355,0.0037372453187077734,1.191
PGC12626,,,
PGC12627,,,
PGC12628,7.817,0.11748569019416782,0.412
PGC12633,12.52,0.04052264855871179,1.208
PGC12650,36.664,0.0044000977648589006,0.576
PGC12651,88.725,0.0015495898877771026,2.231
PGC12653,49.323,0.005891407153255959,2.108
PGC12662,,,
