PGC,re,amp,n
PGC1008446,33.609,0.02110198732658935,2.407
PGC10085,15.846,0.1607429073882103,0.546
PGC1009220,169.202,0.001978820323223501,5.931
PGC1010080,22.303,0.025201151421501627,1.358
PGC1010767,20.139,0.04928086926468473,0.681
PGC10112,57.484,0.03363146782840083,2.762
PGC1011381,24.603,0.038837922612506764,2.687
PGC10122,73.2,0.0999996358874095,1.512
PGC10123,,,
PGC10124,,,
PGC101241,25.052,0.04960644894238356,2.229
PGC10125,61.289,0.06336464238021537,3.4
PGC10127,17.485,0.27478758838348555,1.036
PGC10129,15.531,1.7958128025043298,0.903
PGC10132,26.222,0.1830972844725612,0.82
PGC101330,116.51,0.0554174062230955,2.525
PGC101367,45.722,0.020018847886205362,2.752
PGC10139,70.135,0.08590422252348394,0.775
PGC1014,,,
PGC10142,15.267,0.17329003225199496,1.291
PGC101427,,,
PGC101469,61.404,0.018271869547174018,4.076
PGC101536,11.273,0.08573710446442537,0.945
PGC1016275,,,
PGC1016288,,,
PGC10170,,,
PGC1017163,14.59,0.3998082924532715,0.434
PGC10172,22.019,0.23708628575199894,0.651
PGC1017237,70.742,0.006662723029380944,3.915
PGC10175,77.38,0.6652803351885425,2.678
PGC10182,16.127,0.05723922650814243,0.688
PGC1019240,,,
PGC1019297,16.689,0.05182675050469536,0.625
PGC1019436,,,
PGC1019975,12.576,0.17729617370839987,0.653
PGC102,,,
PGC10203,45.852,0.12334738530140466,2.748
PGC10205,82.657,0.041991868309724366,4.045
PGC10207,24.39,0.035264417416420384,0.922
PGC10208,47.315,1.4220427279320615,1.371
PGC10209,33.335,0.010168793897501891,1.614
PGC1021186,,,
PGC1021782,45.295,0.01741361152175631,2.715
PGC10218,20.763,0.08018379700442232,0.812
PGC10222,32.89,0.023239165590516673,1.158
PGC10229,33.429,0.259578914852694,0.653
PGC10235,24.346,0.8855945067695704,0.134
PGC10243,16.983,0.20529290991518198,0.703
PGC10245,,,
PGC1024783,38.885,0.040630595633018206,2.295
PGC10256,24.638,0.08273392152057425,0.938
PGC10257,31.455,0.27814844049533044,2.161
PGC10262,9.348,1.3791992596445466,0.381
PGC10266,,,
PGC10268,,,
PGC10270,25.671,0.05164668731839761,0.884
PGC10271,,,
PGC10272,11.311,3.267832734969845,0.615
PGC1027901,46.705,0.020360236420939776,4.52
PGC1028168,28.395,0.04017624632387613,1.82
PGC1028639,192.623,0.0029742288822894895,4.369
PGC1028862,32.751,0.034687391598617716,1.17
PGC1029331,28.079,0.12474594835017566,3.22
PGC10296,34.621,0.46832751855305177,0.725
PGC10297,12.081,0.08790955301397697,0.537
PGC10298,,,
PGC10302,22.038,1.8190869226896118,1.194
PGC10303,27.479,0.1720835638174146,2.665
PGC10305,39.489,0.08055222383336166,1.785
PGC10309,14.795,1.7631507771836972,0.772
PGC10313,23.717,0.35903797343149907,1.539
PGC10314,39.046,0.38983797932899544,0.954
PGC1031827,32.55,0.013529842284871784,4.161
PGC10319,28.543,0.38094793315494657,0.721
PGC1032003,,,
PGC10321,7.216,1.9789768836143544,1.618
PGC1032257,33.896,0.04924665827649585,2.487
PGC10325,,,
PGC10326,46.118,0.04741989844272363,2.785
PGC10329,93.55,0.058785834074860224,1.916
PGC10330,,fit fail,fit fail
PGC10331,28.757,0.1990005879105297,1.458
PGC1033456,16.875,0.030764932045699186,1.486
PGC10337,16.762,0.13863729427440985,0.698
PGC10338,,fit fail,fit fail
PGC10339,,,
PGC1034,,,
PGC10340,120.779,0.054957890500124985,2.873
PGC1034103,41.62,0.021894188455569733,3.587
PGC10343,35.505,0.0363244858131454,2.042
PGC10350,,,
PGC10370,36.812,0.07942182898410582,2.691
PGC1037301,18.165,0.1179115709757762,1.39
PGC10381,,,
PGC1039411,,,
PGC10407,,,
PGC10411,27.193,0.29174947405268475,1.418
PGC10413,29.517,0.4046944078197739,1.739
PGC1041440,29.392,0.04749453156709925,0.867
PGC1041511,20.956,0.01864333657556775,1.752
PGC1041550,24.737,0.20701847905677623,0.572
PGC10417,52.261,0.10903357376618951,2.826
PGC10419,100.892,0.03456641380935835,4.169
PGC10421,,fit fail,fit fail
PGC1042134,60.073,0.02743026673526319,3.679
PGC1042309,79.205,0.00559943066628386,3.53
PGC10431,46.755,0.12879056827450228,2.771
PGC104394,16.219,0.032859009158761394,1.7
PGC10445,,,
PGC1046094,66.093,0.012893373669600097,4.223
PGC1046170,16.974,0.05645181421114772,0.771
PGC104631,14.975,0.06262056510804391,7.139
PGC10464,,,
PGC1047309,,,
PGC10483,,,
PGC104868,54.473,0.016386851159507245,2.078
PGC10488,26.754,4.809239883510605,1.242
PGC104917,16.764,0.07862675728057202,0.642
PGC10496,38.173,0.5855333563003633,1.096
PGC10507,38.364,0.425536649473423,0.965
PGC1051,23.04,0.6809740731396795,0.57
PGC10512,67.153,0.042371498204173436,4.424
PGC1052018,,,
PGC1052121,25.844,0.015188390987158192,2.182
PGC1052160,19.739,0.026629533815591206,1.454
PGC1053462,137.893,0.012024245142292524,2.738
PGC10535,,,
PGC1053691,,fit fail,fit fail
PGC1054061,9.997,0.2515008291615703,1.279
PGC10542,,,
PGC10559,69.392,0.05726134849059911,3.716
PGC10571,,,
PGC1057446,18.764,0.02933027001583951,1.354
PGC10587,50.79,0.06917567290282985,2.788
PGC10588,,,
PGC1059326,19.671,0.06469373981011677,0.802
PGC10595,37.091,0.06013302659090885,2.67
PGC1059517,45.36,0.008844222775079407,2.622
PGC10597,28.085,0.7162394297931776,2.241
PGC10601,,,
PGC10604,18.013,0.1175026727848442,0.76
PGC10606,29.084,0.15936096341557665,2.03
PGC10607,9.412,0.35618171492007633,0.568
PGC10608,,,
PGC1061333,50.087,0.02244825687132834,3.881
PGC1061666,41.372,0.017732960528815095,3.075
PGC10617,,,
PGC1062175,28.433,0.015645314248744973,0.958
PGC10622,12.398,0.28012246350641873,0.634
PGC10624,,,
PGC10627,26.159,1.4213343247398906,0.424
PGC1063049,26.031,0.01106722068053426,1.925
PGC1063216,18.926,0.03811740783771389,0.826
PGC1063314,166.922,0.004207429273001445,3.613
PGC10637,,,
PGC10645,,,
PGC1064545,69.543,0.005193676184078438,4.295
PGC1064643,,fit fail,fit fail
PGC1065122,9.35,0.48053749421243686,0.522
PGC10652,46.945,0.1851486557652754,3.32
PGC1065295,15.181,0.15409599612155356,0.616
PGC1065381,,,
PGC1065416,,,
PGC1065831,21.894,0.07592736622944825,1.436
PGC10659,19.269,1.2656998538860278,0.55
PGC1066179,47.579,0.03375157502181836,2.884
PGC1066198,,,
PGC10669,27.603,0.6543877011064053,0.607
PGC10670,,,
PGC10673,,,
PGC10683,33.02,0.28924376990477774,1.586
PGC1068443,56.669,0.04914740636092725,1.128
PGC1068535,,fit fail,fit fail
PGC10697,15.42,0.5904393431844089,0.772
PGC1069848,11.952,0.11118308084212036,0.579
PGC10705,18.482,0.8589642854251988,0.608
PGC10709,,,
PGC1072285,21.573,0.041685361133485525,2.329
PGC10723,28.104,0.014949337364897123,2.38
PGC10747,20.715,0.25717628253463465,2.009
PGC10748,,,
PGC1075005,34.824,0.010966383212229524,2.484
PGC1076468,10.271,1.473000583254761,0.421
PGC1077281,23.772,0.05999130749592682,0.939
PGC1077876,,fit fail,fit fail
PGC1078188,,,
PGC10789,,,
PGC10792,,,
PGC1079495,16.878,0.042529995968333345,1.476
PGC1079648,15.298,0.10500396965674612,1.446
PGC10810,48.485,0.1273188583228774,3.314
PGC10813,,,
PGC10815,22.45,0.17651020639563106,0.617
PGC10824,23.099,0.15178080867313704,1.541
PGC10830,22.816,0.05115068284829896,1.942
PGC10851,94.86,0.06460294023856485,2.968
PGC10854,,,
PGC10873,,fit fail,fit fail
PGC1087486,69.633,0.003738857410697894,4.33
PGC10875,,,
PGC1087632,13.683,0.1777290153494319,0.633
PGC10879,21.482,0.038130928282936245,0.916
PGC10882,,,
PGC10884,,,
PGC1089,36.041,0.02372766973760784,1.742
PGC10890,82.091,0.0817118171149688,3.78
PGC10891,,,
PGC10892,22.936,0.00938810450705064,1.275
PGC10893,20.054,0.058614506605618406,2.089
PGC109,10.825,2.4116543685169747,3.621
PGC1090402,54.629,0.0029667978782525702,4.104
PGC10907,,,
PGC10925,,,
PGC10927,,,
PGC10928,25.828,1.8174114413816862,0.915
PGC10931,37.134,0.04987326372421111,2.624
PGC10932,24.308,0.7898779888354819,0.92
PGC10940,47.774,0.0249630142448733,1.35
PGC10942,27.454,0.3032771049284712,1.931
PGC1094786,21.287,0.04049341483041063,0.488
PGC10956,,,
PGC10965,38.968,1.0607900228325475,0.521
PGC10966,52.402,0.12141109169843052,2.712
PGC10980,69.256,0.052293627939526896,4.046
PGC10981,10.379,0.16685951600684848,0.654
PGC1099,,fit fail,fit fail
PGC10994,22.009,0.03664408710515551,0.925
PGC11011,22.47,0.9977261995234412,0.804
PGC11012,25.911,0.8782024503419024,1.182
PGC11014,,,
PGC11016,29.682,0.0598533024369241,0.833
PGC1103391,,,
PGC11036,25.428,0.02949638121046598,1.49
PGC11042,35.249,0.010717863188910864,2.45
PGC1105183,14.157,0.188385886623825,0.553
PGC11056,98.841,0.03806141125565064,3.659
PGC1106,,,
PGC11065,46.026,0.03888215427209461,1.47
PGC11067,,,
PGC1107,41.169,0.04259341388217962,0.963
PGC11073,59.006,0.020595710380501592,3.894
PGC11074,19.955,0.38258014268178175,0.611
PGC11075,17.723,1.2408206591267845,0.75
PGC11078,21.058,0.11006010270727674,0.756
PGC1108920,16.02,0.06958110609563982,0.602
PGC1109,12.7,3.3013348427988998,0.617
PGC11092,20.184,0.1418513525289575,0.716
PGC11098,13.27,0.6554355778516096,0.717
PGC11103,117.71,0.02241507085120121,2.974
PGC11104,121.361,0.020329295495004163,4.117
PGC11116,57.78,0.06293029965563739,3.236
PGC11118,12.408,1.8047672697001387,0.801
PGC11123,22.966,0.19256685754626104,1.71
PGC11124,18.036,0.281041034958668,1.772
PGC11134,18.916,0.8540894266643551,0.811
PGC11135,98.007,0.004754198335875748,2.62
PGC11139,,,
PGC1114,,,
PGC11153,,,
PGC11154,19.242,0.05720598380376093,0.689
PGC11156,,,
PGC11163,25.571,0.33528333239434377,0.978
PGC11179,,fit fail,fit fail
PGC11181,,,
PGC11192,23.843,0.06854662841363568,1.642
PGC11198,,,
PGC112,,fit fail,fit fail
PGC11202,43.237,0.11021913159177177,1.042
PGC11204,20.993,0.1434000689309437,1.185
PGC11210,24.094,0.11961622256983366,0.952
PGC11214,14.972,0.19230825371142596,1.644
PGC11217,24.809,0.8440694307119858,0.755
PGC11221,,,
PGC11228,16.401,0.11337564994701664,0.512
PGC11230,28.18,0.6091790283808074,1.946
PGC1123197,47.133,0.031237807522432853,3.586
PGC11233,,,
PGC11242,,,
PGC11245,21.576,0.2882280455042212,0.529
PGC11248,40.337,0.1058465480785936,0.961
PGC11252,32.029,0.35447754143677773,0.707
PGC1125459,,,
PGC11261,,,
PGC11263,23.114,0.025856834817245204,1.755
PGC11264,,,
PGC11265,,,
PGC11270,,,
PGC11274,,,
PGC1127439,21.5,0.04740468700567833,2.223
PGC11282,,,
PGC11287,29.928,0.20539720985728807,2.325
PGC11290,27.421,0.05368534712771692,0.831
PGC11292,78.47,0.03856225481989105,3.95
PGC11299,45.286,0.03181148198876456,0.897
PGC1130,20.252,0.49789247164667766,0.559
PGC11309,19.412,0.2513313663370114,2.182
PGC1131621,,,
PGC1131704,20.915,0.027314046158857477,2.554
PGC11329,39.74,0.29524716139652485,0.819
PGC11336,21.112,0.311855895926315,1.662
PGC11341,,,
PGC11344,21.169,0.07957982992048401,2.199
PGC1134909,21.621,0.02087377598209581,0.81
PGC11352,18.85,0.050232200237036576,0.782
PGC11357,27.408,0.08500268420889648,0.896
PGC11359,,,
PGC11367,24.504,0.18976946565320377,0.687
PGC11368,,,
PGC11369,,,
PGC11370,,,
PGC11371,38.742,0.10289760191141661,1.043
PGC11375,,,
PGC1137500,97.326,0.014829233613489076,4.034
PGC11376,,,
PGC11377,27.863,0.03712402310383158,1.626
PGC11383,10.296,0.558453313112353,0.575
PGC113900,44.478,0.0375229086987314,1.897
PGC113918,13.441,0.08272224834630984,1.114
PGC11392,29.136,0.2958353777224851,2.089
PGC11397,35.47,0.030021438849494382,0.939
PGC11399,29.753,0.02570964367769908,2.151
PGC11403,23.474,0.760339888698108,0.62
PGC1140347,16.382,0.04803878540907447,0.703
PGC11404,63.09,0.5641754974259507,3.132
PGC11414,,,
PGC1141629,35.824,0.018081246280347036,4.248
PGC11420,114.564,0.0467364987281081,4.488
PGC11425,,fit fail,fit fail
PGC11432,,,
PGC11441,17.981,0.4938453158614492,1.454
PGC11453,,,
PGC11455,36.157,0.010615140309016037,2.119
PGC11462,24.9,0.0820298127306596,0.774
PGC11463,89.663,0.07202543554382754,3.425
PGC11469,30.851,0.054729137356563234,1.08
PGC1147270,,,
PGC11479,48.242,0.3539574093762979,1.773
PGC11480,63.791,0.06383748132689987,1.329
PGC11484,48.829,0.05588444342352818,2.968
PGC1148459,39.988,0.09820530562128435,1.584
PGC11488,18.945,0.6384452204486056,0.765
PGC11503,,,
PGC1150429,15.532,0.07444327175536941,0.654
PGC11506,27.823,0.3054451674692605,2.288
PGC11508,,,
PGC11511,46.241,0.02409922754127781,2.914
PGC11515,32.141,0.05071198717959455,1.117
PGC11517,13.979,0.23067021584615544,1.538
PGC1151916,7.511,0.3165539756363199,0.979
PGC11520,25.334,0.04038134578378771,0.647
PGC11521,88.819,0.18896267059833813,2.902
PGC11522,,,
PGC11527,29.24,0.7885536329790184,1.809
PGC11529,39.71,0.01216995539858529,2.535
PGC11533,,fit fail,fit fail
PGC11536,,,
PGC11537,10.455,4.037980893670175,0.286
PGC11538,32.338,0.028785025317584822,0.88
PGC1154,87.877,0.011104890139785726,3.346
PGC11543,27.203,0.037761713267626486,1.64
PGC11545,38.183,0.5443658317817505,1.694
PGC11552,22.534,0.7924332370960645,0.764
PGC11554,,,
PGC11557,25.95,0.173583567726955,1.443
PGC1156203,,fit fail,fit fail
PGC11563,20.781,0.2829225101997704,0.667
PGC11573,23.754,0.029271771971299827,0.856
PGC11574,,,
PGC11583,,,
PGC11592,19.041,0.2006607905206786,0.645
PGC11594,,,
PGC11595,43.269,0.10976352034084716,0.718
PGC1160,20.43,1.5180976348596915,0.683
PGC11609,16.903,0.28255157491087507,0.574
PGC11617,36.964,1.091859429336695,0.865
PGC11625,,,
PGC11628,,fit fail,fit fail
PGC11638,,,
PGC11640,19.465,0.06336769265891395,1.755
PGC11643,52.966,0.3016094674532119,0.997
PGC11647,43.671,0.45290329242050154,2.181
PGC11648,,,
PGC11652,75.337,0.04847988714557871,3.965
PGC11658,,,
PGC11665,20.747,0.1867531677387619,0.523
PGC1166532,,,
PGC11666,15.816,0.6222887375155136,0.831
PGC11670,22.548,0.8389510793336302,1.243
PGC11671,38.324,0.1573156971341617,0.889
PGC11673,23.739,0.06763621960472505,1.925
PGC11675,,,
PGC11676,,,
PGC11677,107.472,0.0054367545961268166,3.454
PGC11679,14.488,0.9228723182853763,0.74
PGC11682,19.427,0.2658418025104563,0.784
PGC11687,106.035,0.028901000573146304,4.381
PGC11691,31.762,0.08751834589523572,1.457
PGC11699,106.711,0.02313629699318539,3.8
PGC11713,20.787,0.18512360537123737,0.589
PGC11715,12.968,0.1824319280986139,1.059
PGC11740,32.984,0.1081842312695055,0.828
PGC11744,,fit fail,fit fail
PGC11767,,,
PGC11768,,,
PGC11770,,,
PGC11771,49.754,0.06528691594852352,2.67
PGC11774,13.986,2.001974537431694,0.649
PGC1177602,,,
PGC11781,31.235,0.060271004956038425,0.727
PGC11782,47.16,0.06477945905743422,2.475
PGC11789,25.042,0.115435237448742,0.835
PGC117913,48.857,0.01046071370373029,0.799
PGC11793,20.219,0.7200863135578037,0.574
PGC11798,22.87,0.030304495429508308,0.746
PGC1180,,,
PGC11800,24.21,0.17099189774767096,0.667
PGC11807,16.562,0.4728332852630191,1.28
PGC11809,,,
PGC11810,11.375,0.6207548729362689,0.594
PGC11812,,,
PGC11813,25.108,0.09409249323253027,0.839
PGC11819,80.167,0.2231468894382421,1.622
PGC11824,,,
PGC11830,27.372,0.05453742746318885,1.689
PGC11836,48.349,0.23395341315016652,1.021
PGC11846,18.896,0.8902511953518149,0.646
PGC11847,15.776,0.24175435608596116,0.65
PGC11851,,,
PGC11856,,,
PGC11866,,fit fail,fit fail
PGC11868,,fit fail,fit fail
PGC1187270,,,
PGC11873,26.131,0.16354036679888914,1.886
PGC11875,,,
PGC11887,26.677,0.9573073627303479,1.041
PGC11892,13.106,0.42042448401328053,0.563
PGC11902,,,
PGC11926,36.33,0.03589680573376295,2.614
PGC11931,,,
PGC11936,33.53,0.05624387832250869,0.98
PGC11937,,,
PGC11941,42.678,0.28913171382638675,2.44
PGC11942,15.267,0.13270488128036287,1.722
PGC1195996,11.161,0.16451289982493228,0.873
PGC11969,,,
PGC11970,,fit fail,fit fail
PGC11977,26.268,0.029983319932156666,0.629
PGC11982,30.759,0.1728543927062161,2.484
PGC11984,,fit fail,fit fail
PGC11995,30.652,0.23949761817590148,2.183
PGC120,19.695,0.967534827137028,0.938
PGC12007,50.875,0.2743614961596925,1.038
PGC1200845,18.743,0.03045190924856635,0.769
PGC12011,,,
PGC12017,21.042,0.8918813554690815,0.713
PGC12032,,,
PGC1203369,22.338,0.03172868100454996,1.021
PGC12034,19.551,0.2138025580088314,0.645
PGC12038,53.279,0.06035119720015495,3.448
PGC12041,53.33,0.2663827047999495,1.111
PGC12053,31.06,0.052735802530143,0.957
PGC12068,64.887,0.010004581309927103,2.304
PGC12070,20.366,0.2441314618432482,0.891
PGC12074,,fit fail,fit fail
PGC12079,74.216,0.05802653539299319,3.495
PGC1207979,,,
PGC12080,35.877,0.14151061545364935,2.568
PGC1209,43.553,0.05314177416760707,1.197
PGC12112,27.351,0.03531611143894453,2.8
PGC12117,,,
PGC12119,,,
PGC1212,17.09,0.07071475811757642,0.848
PGC12120,25.897,0.15071008436360656,2.239
PGC12130,,,
PGC12131,80.309,0.07073676877162863,3.431
PGC12132,40.861,0.1120628462105081,1.604
PGC12138,81.274,0.023077622386650804,4.243
PGC12141,,,
PGC1215162,73.671,0.003287073394370268,3.016
PGC12154,,,
PGC12157,22.295,1.0281663967012116,0.553
PGC1215798,,,
PGC12159,,,
PGC12160,25.378,0.09986105360889772,2.306
PGC12163,24.509,0.29531859455414416,0.879
PGC12166,9.783,0.24932117615374644,1.065
PGC12174,,,
PGC12177,,,
PGC1218,35.888,0.017201930026530095,1.142
PGC12181,42.008,0.035515522711328906,0.955
PGC12184,18.15,0.37857566223632777,0.902
PGC12187,80.495,0.027281083028197952,4.235
PGC12194,,,
PGC12195,,,
PGC12196,16.989,0.3002836150147238,0.682
PGC12204,26.599,0.41862131632076394,0.957
PGC12206,,,
PGC12209,20.826,8.008919183936737,1.065
PGC12243,14.022,0.7589505664906306,0.679
PGC12248,25.127,0.05050594725914205,1.995
PGC12250,23.331,0.20116095196190323,1.952
PGC12253,19.871,0.36446736382088124,2.702
PGC12254,75.081,0.03528653707929679,4.496
PGC12263,16.204,0.22702006769090802,0.751
PGC12270,39.625,0.07990187902718607,2.66
PGC12271,,,
PGC12279,,,
PGC12285,36.61,0.38747816427268955,0.831
PGC12286,131.599,0.13951159420943898,1.432
PGC12292,,,
PGC12294,15.734,1.1994026519968384,0.272
PGC12296,27.311,0.06147199902602644,1.505
PGC12309,40.763,0.15795128221104254,0.968
PGC1231,34.425,0.027515358200209845,2.13
PGC12316,,,
PGC12319,83.873,0.031981694294018086,2.45
PGC12332,17.827,0.3486964165164135,0.729
PGC12342,16.55,1.3453672981968439,0.756
PGC12347,,,
PGC12349,,,
PGC12350,,,
PGC12353,,,
PGC12355,,,
PGC12367,11.935,1.2188778366119264,0.629
PGC12368,24.083,0.03320833379461085,0.862
PGC12371,,,
PGC1237172,33.238,0.013612080643875748,1.58
PGC12373,22.769,0.5798296247848556,1.246
PGC12374,21.214,0.1279348196912339,1.646
PGC12379,41.972,0.05122037760698973,2.362
PGC12384,,,
PGC12390,42.074,0.05573976548117582,1.267
PGC12391,32.826,0.020742331302422895,0.916
PGC12394,33.184,0.07858166975651537,2.421
PGC12395,22.775,0.059795964750378044,2.428
PGC12404,,,
PGC12405,,,
PGC12412,94.868,0.16219098412081073,2.565
PGC12423,,,
PGC1242381,39.198,0.0685658722939511,1.937
PGC12429,18.834,2.7140601167893044,1.154
PGC12431,,,
PGC12434,23.773,0.38565471551174385,2.025
PGC12437,41.21,0.09310271254676879,2.501
PGC12439,10.294,2.019827914609025,2.673
PGC12452,19.152,0.6412845846064141,0.968
PGC12456,6.748,1.5335870534297387,2.791
PGC12458,,,
PGC12459,48.8,0.031716646143005185,3.441
PGC12460,,,
PGC12465,,fit fail,fit fail
PGC12466,15.241,0.9700050533139206,0.579
PGC12471,,fit fail,fit fail
PGC12480,20.321,0.18225767238251608,0.783
PGC12490,40.743,0.016806933322685826,2.533
PGC12494,63.597,0.07293864160427883,3.215
PGC12511,11.326,0.6376282219179413,0.652
PGC12519,,,
PGC1252,23.425,0.1289204734156432,2.058
PGC12521,,,
PGC12528,,,
PGC12531,18.161,0.3094608496735164,0.645
PGC125321,80.512,0.002600436599592605,3.669
PGC12544,,fit fail,fit fail
PGC1254649,34.522,0.03455244409374238,2.711
PGC12553,105.526,0.0033237262882947916,4.295
PGC12556,,,
PGC12558,18.91,0.6552430784801306,1.303
PGC12559,11.897,0.9501629210992257,0.53
PGC12562,,fit fail,fit fail
PGC125646,18.636,0.04704735660876034,0.647
PGC12568,,,
PGC12569,31.641,0.17745140471764792,1.311
PGC12570,,,
PGC12575,15.146,0.4688916922328698,1.704
PGC12576,,,
PGC12578,,,
PGC12580,,,
PGC12597,,,
PGC12607,9.778,0.5294947188354053,0.909
PGC12608,24.391,0.03209274645111863,0.885
PGC12626,,,
PGC12627,16.093,0.48987563423008335,0.758
PGC12628,12.577,0.1833809107861484,0.602
PGC12633,23.069,0.2736136479250417,1.176
PGC12650,24.252,0.12038390004300661,0.773
PGC12651,137.066,0.7580957230381226,3.316
PGC12653,17.138,2.5135083727759437,1.179
PGC12662,,,
PGC12664,31.889,0.07521549932279524,1.008
PGC12666,48.288,0.14477506626187958,2.54
PGC126708,30.204,0.01456798511708752,1.421
PGC12671,,fit fail,fit fail
PGC12691,,,
PGC12696,11.949,0.10449755996898275,0.765
PGC12697,31.902,0.08796458646167647,0.592
PGC12698,17.711,0.36614334679487587,0.569
PGC12701,,,
PGC12706,,,
PGC12708,20.366,0.6721920281670519,1.11
PGC12709,24.71,2.1806218437859286,1.634
PGC127219,39.26,0.007488768387669707,2.673
PGC127242,24.833,0.021585003962330984,1.968
PGC12725,,,
PGC127323,19.564,0.03238644145879231,0.846
PGC127359,72.838,0.01023353497324284,4.294
PGC12736,,,
PGC12737,63.705,0.5858555211589201,0.546
PGC127393,,,
PGC12747,33.651,0.1410839135743743,2.604
PGC12748,,,
PGC12754,,,
PGC12755,25.579,0.26831653133440564,2.28
PGC12756,25.173,2.080975276581812,0.711
PGC127623,16.445,0.10817917475771471,1.449
PGC12769,,,
PGC12772,29.945,1.310399864457173,0.604
PGC12776,15.887,1.1085261117370182,0.632
PGC127773,18.079,0.03852838287794307,0.741
PGC12780,,,
PGC127809,15.206,0.3461806743489319,0.515
PGC127824,67.73,0.0038795071450865547,3.623
PGC12783,33.18,0.04991208770097168,0.885
PGC12786,91.782,0.004797737679742006,3.269
PGC127863,56.914,0.00742748852999338,3.724
PGC12788,60.293,0.062088696760123595,0.79
PGC12790,18.041,0.11097866173883005,0.742
PGC12794,16.985,0.10830317845200155,0.62
PGC12797,5.314,3.8481105579014594,0.139
PGC12798,,,
PGC128017,26.802,0.07602876274291882,1.317
PGC12807,28.003,0.270259664832373,0.747
PGC128074,18.288,0.05788782717682974,1.633
PGC128075,25.225,0.07338858012484054,1.619
PGC12816,,,
PGC128191,30.516,0.027055557655822158,1.637
PGC12821,,,
PGC12825,30.999,0.19689617317410316,1.024
PGC12826,51.341,0.09459451288972943,2.975
PGC12827,26.896,0.07055418265073439,0.923
PGC128343,17.1,0.07370281016705683,0.641
PGC128348,32.098,0.027923935322361693,2.319
PGC128366,10.651,0.187586266501155,0.682
PGC12838,21.23,4.124455353744955,1.191
PGC128407,15.92,0.0626916933482871,0.586
PGC12846,53.154,0.03973351879978943,3.364
PGC12848,26.869,0.280039617274572,1.438
PGC128506,17.964,0.09853147538589552,0.568
PGC12868,,,
PGC12876,39.289,0.22675145323958323,0.988
PGC12877,27.745,0.04935917052431016,0.611
PGC12878,,,
PGC1288,20.878,0.30640494410368135,0.671
PGC12883,65.953,0.007686120770882616,4.384
PGC12884,,,
PGC128845,25.775,0.020515705116378773,2.365
PGC128867,44.771,0.007181578799437266,2.64
PGC12889,,,
PGC128909,25.993,0.056937574606267576,1.005
PGC12893,29.096,0.07326424074147816,1.887
PGC128984,32.544,0.026096262815825375,2.446
PGC128986,11.987,0.4700742049388008,0.772
PGC129,18.147,1.6565384155544762,0.558
PGC12900,,,
PGC1290044,35.22,0.011064915369405149,1.72
PGC129035,77.507,0.004018062315362549,4.699
