PGC,re,amp,n
PGC1019975,7.698,0.37136934097955504,0.755
PGC102,,,
PGC10203,12.243,1.800508861133252,0.897
PGC10205,14.615,1.1938544358832002,0.928
PGC10207,22.817,0.03208881444326779,1.348
PGC10208,32.673,2.6846046582251466,1.181
PGC10209,16.654,0.03632688772692275,0.902
PGC1021186,,,
PGC1021782,12.144,0.2369627844451166,0.635
PGC10218,16.334,0.19966514867454768,0.708
PGC10222,21.405,0.03852477045703446,1.172
PGC10229,21.853,0.48746009496905707,0.651
PGC10235,210.457,0.01747785944723688,2.743
PGC10243,14.291,0.23661201184753544,0.926
PGC10245,,,
PGC1024783,16.472,0.16060936435256468,1.268
PGC10256,21.731,0.08961226102862338,1.177
PGC10257,7.857,2.8598349378693477,0.809
PGC10262,8.631,1.4305729272927061,0.984
PGC10266,,,
PGC10268,,,
PGC10270,21.238,0.07644229292156798,0.896
PGC10271,,,
PGC10272,47.517,0.4350326598931754,2.136
PGC1027901,14.6,0.26059537794202076,1.561
PGC1028168,12.305,0.2399362796284245,0.762
PGC1028639,12.708,0.19837396100997176,1.045
PGC1028862,14.231,0.12138850406431097,0.774
PGC1029331,11.479,1.3360852250589044,0.602
PGC10296,31.536,0.6537540656441926,0.785
PGC10297,16.601,0.042436993592375565,2.221
PGC10298,,,
PGC10302,11.607,4.815820931983119,0.964
PGC10303,7.008,2.6874689186287397,0.63
PGC10305,19.012,0.2185501112384256,1.473
PGC10309,11.916,2.346985251141081,0.972
PGC10313,10.076,1.8132777855330824,0.746
PGC10314,38.697,0.35182292718994523,1.239
PGC1031827,11.379,0.13171125153574761,1.597
PGC10319,19.919,0.7870263238592722,0.67
PGC1032003,,,
PGC10321,6.114,2.6184395520608605,0.619
PGC1032257,13.746,0.2553058853828249,1.534
PGC10325,,,
PGC10326,20.717,0.275097126256668,0.889
PGC10329,91.67,0.05589582933427026,2.168
PGC10330,19.211,1.8360773164599045,1.263
PGC10331,20.291,0.7447476293430432,0.808
PGC1033456,7.963,0.1645507412114421,0.64
PGC10337,16.544,0.12717441810972402,1.175
PGC10338,20.7,1.5518171893438726,1.132
PGC10339,,,
PGC1034,,,
PGC10340,11.841,1.171613792390565,1.358
PGC1034103,8.677,0.5847482330672034,0.615
PGC10343,10.877,0.3159396849576007,0.726
PGC10350,,,
PGC10370,14.913,0.49877127794677223,1.258
PGC1037301,9.712,0.7923173879877947,0.717
PGC10381,,,
PGC1039411,,,
PGC10407,,,
PGC10411,14.65,1.358211597494463,0.732
PGC10413,15.166,2.4912697429977833,0.686
PGC1041440,13.352,0.1730235564146177,0.578
PGC1041511,11.439,0.08170179178942233,0.783
PGC1041550,21.923,0.21163101886179017,0.926
PGC10417,9.465,2.369110717438258,0.746
PGC10419,61.155,0.1655680650292751,1.93
PGC10421,16.109,0.4057935899629086,0.624
PGC1042134,11.754,0.9960313555940785,0.78
PGC1042309,8.527,0.2364232491834684,0.496
PGC10431,13.108,1.2338444826508863,1.133
PGC104394,9.571,0.1522984719042599,0.956
PGC10445,,,
PGC1046094,7.931,0.6544886049544743,0.709
PGC1046170,14.144,0.07822038968978959,0.825
PGC104631,8.62,0.39217716863733265,0.623
PGC10464,,,
PGC1047309,,,
PGC10483,,,
PGC104868,11.311,0.20234917874341798,0.505
PGC10488,59.992,1.439966035726686,2.272
PGC104917,10.896,0.1797875987816584,0.675
PGC10496,39.314,0.4948832891675914,1.504
PGC10507,37.596,0.4006493794556856,1.312
PGC1051,18.968,1.0631953061448987,0.714
PGC10512,16.425,1.050943987808286,0.571
PGC1052018,,,
PGC1052121,7.018,0.20244568890434225,0.595
PGC1052160,29.811,0.022973306225223,1.116
PGC1053462,5.335,0.8770042180649389,0.455
PGC10535,,,
PGC1053691,11.527,0.6059643042372858,1.006
PGC1054061,9.284,0.4365972217523215,1.025
PGC10542,,,
PGC10559,25.446,0.35059700101057456,1.933
PGC10571,,,
PGC1057446,9.598,0.15007684952582384,0.712
PGC10587,11.475,0.9126138082084657,0.773
PGC10588,,,
PGC1059326,13.347,0.12372861179847908,0.724
PGC10595,18.965,0.25158051343473714,0.979
PGC1059517,15.881,0.07457438647858798,0.896
PGC10597,27.163,1.2010879038176183,0.912
PGC10601,,,
PGC10604,12.064,0.3160043417200443,0.561
PGC10606,10.583,1.1047272324593325,0.845
PGC10607,,fit fail,fit fail
PGC10608,,,
PGC1061333,9.405,0.6644708922735378,0.764
PGC1061666,9.025,0.30812511302701584,0.816
PGC10617,,,
PGC1062175,18.21,0.03208929876529638,0.927
PGC10622,18.023,0.14984738324018865,1.534
PGC10624,,,
PGC10627,25.138,1.8398459480661409,0.282
PGC1063049,10.9,0.05067384632921811,1.124
PGC1063216,15.977,0.048470005748246656,0.929
PGC1063314,8.007,0.8153566709115289,0.711
PGC10637,,,
PGC10645,,,
PGC1064545,7.581,0.3010320888487811,0.503
PGC1064643,8.464,0.8296738524112829,0.652
PGC1065122,5.298,1.7392079970617118,0.489
PGC10652,20.067,1.5797890735353768,1.071
PGC1065295,11.011,0.2878554504534592,0.637
PGC1065381,,,
PGC1065416,,,
PGC1065831,10.087,0.5883081140831496,0.671
PGC10659,19.655,1.4675218708171986,0.861
PGC1066179,13.706,0.5680055646761554,0.856
PGC1066198,,,
PGC10669,25.496,0.7340463374112415,0.774
PGC10670,,,
PGC10673,,,
PGC10683,19.968,1.3700831392626909,1.646
PGC1068443,22.11,0.1700382375191572,0.843
PGC1068535,9.854,0.6068412675469311,0.722
PGC10697,10.955,0.9291542413641657,0.968
PGC1069848,8.839,0.17863754796968784,0.626
PGC10705,16.841,1.1118827706348864,0.891
PGC10709,,,
PGC1072285,6.764,0.407678477586364,1.316
PGC10723,7.217,0.19232457758528435,0.654
PGC10747,16.742,0.6086660928942325,0.586
PGC10748,,,
PGC1075005,11.023,0.0717683277919759,1.032
PGC1076468,11.193,2.189227748070742,0.814
PGC1077281,18.683,0.07660838528219709,1.06
PGC1077876,16.983,0.11433652564261046,0.669
PGC1078188,,,
PGC10789,,,
PGC10792,,,
PGC1079495,8.359,0.18694498770516668,0.59
PGC1079648,8.67,0.33210199575377775,0.701
PGC10810,7.556,3.6259548132685206,0.703
PGC10813,,,
PGC10815,20.731,0.20940549294011782,0.743
PGC10824,11.52,0.6467436430305102,0.714
PGC10830,10.653,0.3469496197823832,0.592
PGC10851,16.312,1.8351625344380926,1.056
PGC10854,,,
PGC10873,8.764,1.510507616560562,0.83
PGC1087486,15.616,0.10312723357939198,0.682
PGC10875,,,
PGC1087632,8.501,0.3991682217358695,0.695
PGC10879,15.816,0.054435333826052174,0.999
PGC10882,,,
PGC10884,,,
PGC1089,19.12,0.11124595657130636,0.861
PGC10890,15.251,1.6044556528550022,1.05
PGC10891,,,
PGC10892,15.254,0.019173911047218835,1.05
PGC10893,7.166,0.5741859499594824,0.585
PGC109,65.143,0.11856205288876999,3.183
PGC1090402,14.016,0.06211444431946496,0.766
PGC10907,,,
PGC10925,,,
PGC10927,,,
PGC10928,17.547,3.3907996901014283,1.015
PGC10931,7.934,0.7219107459824196,0.884
PGC10932,17.247,1.2599665647330516,1.324
PGC10940,23.956,0.07743331415717261,0.872
PGC10942,10.252,1.9592344719690267,0.836
PGC1094786,13.84,0.06209208763525297,0.862
PGC10956,,,
PGC10965,41.114,1.2884022690763113,0.698
PGC10966,13.276,1.5435915812769643,0.836
PGC10980,8.402,2.6757821968570634,0.784
PGC10981,15.561,0.08967888590339855,1.783
PGC1099,140.683,0.024810653669652044,1.389
PGC10994,19.069,0.04129580927678509,1.147
PGC11011,17.175,1.4294479765480368,1.095
PGC11012,14.103,2.3811494793088217,0.992
PGC11014,,,
PGC11016,24.26,0.13447561295798963,0.609
PGC1103391,,,
PGC11036,20.27,0.04554673420918694,1.387
PGC11042,10.525,0.128471973444759,0.736
PGC1105183,9.125,0.45533455248278293,0.506
PGC11056,16.783,0.7772816919699552,1.224
PGC1106,,,
PGC11065,26.795,0.09245510657409052,1.27
PGC11067,,,
PGC1107,35.771,0.050260678461847313,0.992
PGC11073,11.718,0.48915765345238016,0.838
PGC11074,16.505,0.5315427660377624,0.833
PGC11075,11.265,2.7054793263319965,0.908
PGC11078,16.7,0.1696237048473034,0.747
PGC1108920,11.628,0.13148037143745933,0.549
PGC1109,19.064,1.1255858438454394,0.729
PGC11092,16.457,0.24353490156845575,0.609
PGC11098,8.449,1.5271714585607779,0.794
PGC11103,13.215,0.7094039561976809,0.864
PGC11104,,fit fail,fit fail
PGC11116,14.384,0.8777507825695687,1.264
PGC11118,7.182,4.239730224908312,0.83
PGC11123,9.495,0.9614857816185135,0.907
PGC11124,7.986,1.9422396785876004,0.578
PGC11134,14.551,2.075981584746053,0.708
PGC11135,,fit fail,fit fail
PGC11139,,,
PGC1114,,,
PGC11153,,,
PGC11154,16.93,0.05978740648641392,0.935
PGC11156,,,
PGC11163,16.747,0.7845321025870081,0.728
PGC11179,,fit fail,fit fail
PGC11181,,,
PGC11192,12.263,0.30519402201735235,0.737
PGC11198,,,
PGC112,9.699,1.3683147504362472,1.012
PGC11202,42.943,0.09430947452463288,1.454
PGC11204,15.108,0.30799252577020014,0.896
PGC11210,22.007,0.11960287623433825,1.301
PGC11214,6.801,1.3903191887090471,0.639
PGC11217,21.763,1.3069047862492025,0.84
PGC11221,,,
PGC11228,14.174,0.12088910503965623,0.757
PGC11230,10.031,2.9618387089200446,1.093
PGC1123197,13.728,0.6534254634077769,0.838
PGC11233,,,
PGC11242,,,
PGC11245,19.463,0.33050410998142066,0.616
PGC11248,33.77,0.11973109750251971,1.197
PGC11252,35.022,0.4927012540314254,0.866
PGC1125459,,,
PGC11261,,,
PGC11263,11.339,0.13326919935020595,0.734
PGC11264,,,
PGC11265,,,
PGC11270,,,
PGC11274,,,
PGC1127439,6.768,0.5479254798115123,0.653
PGC11282,,,
PGC11287,33.538,0.20699697242637513,2.493
PGC11290,18.927,0.1022527391019909,0.816
PGC11292,9.734,1.5954587239073774,0.738
PGC11299,27.969,0.05388125415089189,1.003
PGC1130,18.851,0.5598996064752102,0.633
PGC11309,9.225,1.0032233238153325,1.277
PGC1131621,,,
PGC1131704,7.84,0.39285610230892476,0.56
PGC11329,38.425,0.3033350179987483,0.871
PGC11336,15.274,0.49799186726013694,1.657
PGC11341,,,
PGC11344,6.308,1.0429810144222136,0.625
PGC1134909,14.82,0.041009068598397744,0.783
PGC11352,13.034,0.11607247002148488,0.627
PGC11357,16.146,0.2490389340779828,0.542
PGC11359,,,
PGC11367,24.535,0.17376650582158476,0.903
PGC11368,,,
PGC11369,,,
PGC11370,,,
PGC11371,35.147,0.11836083564162037,1.152
PGC11375,,,
PGC1137500,8.643,0.7345256332021805,0.642
PGC11376,,,
PGC11377,14.685,0.1267992173166749,0.837
PGC11383,7.371,1.0545528976219924,0.579
PGC113900,12.155,0.21035495064542264,1.16
PGC113918,7.914,0.29029043615044653,0.711
PGC11392,9.628,2.929965770613802,0.748
PGC11397,15.899,0.06554928227470165,0.833
PGC11399,14.717,0.09798809446158069,1.254
PGC11403,21.41,0.9124222248162884,0.694
PGC1140347,14.31,0.05560990156260374,1.029
PGC11404,11.133,10.742711031329797,0.885
PGC11414,,,
PGC1141629,5.63,0.7063997271864183,0.464
PGC11420,25.996,0.5155877469198318,2.027
PGC11425,16.456,1.3856341931040848,1.334
PGC11432,,,
PGC11441,15.72,0.6468375324736464,1.803
PGC11453,,,
PGC11455,13.314,0.06019603807667418,1.033
PGC11462,14.47,0.15886505016086588,0.716
PGC11463,23.115,0.8680321888528475,1.167
PGC11469,21.269,0.09774368343207734,0.925
PGC1147270,,,
PGC11479,37.988,0.42722979031140673,2.23
PGC11480,77.439,0.04175050559279678,1.925
PGC11484,8.781,1.3965718427824392,0.746
PGC1148459,13.776,0.4881602415287535,0.828
PGC11488,16.508,1.5777873030207834,0.609
PGC11503,,,
PGC1150429,11.545,0.1287348284549235,0.731
PGC11506,10.77,2.3089396771044757,0.88
PGC11508,,,
PGC11511,13.013,0.5968346830309772,0.5
PGC11515,27.561,0.07407385877808625,1.131
PGC11517,7.505,1.0333879721416988,0.851
PGC1151916,7.604,0.42893678725791173,0.659
PGC11520,23.434,0.046273634914792645,0.702
PGC11521,26.581,1.2794284111242387,1.497
PGC11522,,,
PGC11527,,fit fail,fit fail
PGC11529,7.563,0.2597056598694708,0.55
PGC11533,23.16,0.2858114524393046,1.446
PGC11536,,,
PGC11537,9.215,4.978938790632383,0.879
PGC11538,32.412,0.030987653405724794,0.892
PGC1154,30.958,0.06820495115187572,1.653
PGC11543,14.709,0.08981165951921101,1.24
PGC11545,17.922,1.6137192276985615,1.273
PGC11552,18.207,1.0562378910831127,0.961
PGC11554,,,
PGC11557,20.643,0.5411812386940964,1.008
PGC1156203,,fit fail,fit fail
PGC11563,15.906,0.39171721058459996,0.867
PGC11573,19.394,0.04219235759194473,0.884
PGC11574,,,
PGC11583,,,
PGC11592,16.937,0.23585031925899044,0.841
PGC11594,,,
PGC11595,39.445,0.1222510606276514,0.854
PGC1160,17.955,1.9294255113455707,0.989
PGC11609,13.841,0.5949365796874906,0.234
PGC11617,39.879,0.901954238885804,1.275
PGC11625,,,
PGC11628,12.591,0.7738252737400884,0.802
PGC11638,,,
PGC11640,16.005,0.11927699395806875,1.566
PGC11643,48.463,0.33461917768127775,1.094
PGC11647,14.926,2.8586906605195743,0.958
PGC11648,,,
PGC11652,7.915,2.382648375871966,0.8
PGC11658,,,
PGC11665,19.358,0.23641203112530215,0.753
PGC1166532,,,
PGC11666,9.091,1.9778356699370516,0.76
PGC11670,8.894,3.6190136644605233,0.788
PGC11671,24.802,0.2224609074268631,1.073
PGC11673,13.941,0.19289477688880402,1.29
PGC11675,,,
PGC11676,,,
PGC11677,21.49,0.09548605748908859,1.043
PGC11679,9.139,2.198833668072493,0.723
PGC11682,17.675,0.30776457933513635,0.813
PGC11687,8.204,1.707141311858789,0.981
PGC11691,20.259,0.19997268797270754,1.034
PGC11699,8.842,2.2152728648864812,0.537
PGC11713,16.91,0.2813033828437432,0.68
PGC11715,8.449,0.5809135386011719,0.692
PGC11740,38.199,0.08140996015166002,1.304
PGC11744,10.744,0.8945690165233972,0.74
PGC11767,,,
PGC11768,,,
PGC11770,,,
PGC11771,26.624,0.200613848764353,1.972
PGC11774,38.791,0.39445790344252696,2.448
PGC1177602,,,
PGC11781,20.534,0.1041028598504058,0.726
PGC11782,23.958,0.3805910940130947,0.738
PGC11789,20.208,0.15234678112043934,0.795
PGC117913,22.304,0.023158147889099354,0.822
PGC11793,18.893,0.7168541534973738,0.823
PGC11798,21.362,0.030764206066996,0.981
PGC1180,,,
PGC11800,21.493,0.2150934340185369,0.743
PGC11807,6.942,2.130718959137298,0.811
PGC11809,,,
PGC11810,7.786,1.0462404176027162,0.867
PGC11812,,,
PGC11813,21.818,0.1029572401774568,1.167
PGC11819,91.27,0.16570831999522959,2.086
PGC11824,,,
PGC11830,10.901,0.24604372253608406,0.745
PGC11836,42.597,0.26184982418850056,1.197
PGC11846,14.583,1.4489499665448315,0.681
PGC11847,12.582,0.35323379803788224,0.814
PGC11851,,,
PGC11856,,,
PGC11866,10.126,0.9736256020243603,0.702
PGC11868,14.559,1.1180338341922094,1.338
PGC1187270,,,
PGC11873,9.832,0.9143125843208735,0.892
PGC11875,,,
PGC11887,184.991,0.041040292698305336,3.878
PGC11892,11.004,0.6681433659329753,0.743
PGC11902,,,
PGC11926,13.887,0.2175515845691616,0.881
PGC11931,,,
PGC11936,23.683,0.08975826323929058,0.953
PGC11937,,,
PGC11941,17.505,2.3463800743851007,0.882
PGC11942,,fit fail,fit fail
PGC1195996,5.762,0.655180477032651,0.647
PGC11969,,,
PGC11970,9.716,1.497733828354492,1.105
PGC11977,32.241,0.01617038843485411,1.238
PGC11982,9.86,1.3235900640754317,1.134
PGC11984,,fit fail,fit fail
PGC11995,7.547,3.7456222925955376,0.669
PGC120,13.292,1.6221236734369573,1.149
PGC12007,55.657,0.2070685134687801,1.527
PGC1200845,24.14,0.013960586359706043,1.795
PGC12011,,,
PGC12017,18.818,1.248532636629678,1.099
PGC12032,,,
PGC1203369,11.619,0.07145288132636789,0.98
PGC12034,16.609,0.2267344007265437,0.753
PGC12038,12.659,0.8235284075324225,1.117
PGC12041,49.97,0.2719397183078671,1.323
PGC12053,24.278,0.06302547146189483,1.112
PGC12068,24.522,0.052924231611711,1.022
PGC12070,15.051,0.5392992742283351,0.765
PGC12074,8.852,1.7331420707289986,1.006
PGC12079,11.2,1.754815089450277,0.864
PGC1207979,,,
PGC12080,10.842,1.4336921714489013,0.831
PGC1209,9.073,0.41078418606321615,0.513
PGC12112,19.774,0.14099731329782247,1.218
PGC12117,,,
PGC12119,,,
PGC1212,7.26,0.2475948008746054,0.753
PGC12120,8.64,1.069150145403055,1.017
PGC12130,,,
PGC12131,12.294,1.5717469743472312,1.074
PGC12132,37.989,0.11982299983467301,1.831
PGC12138,14.659,0.7643360967775102,0.641
PGC12141,,,
PGC1215162,8.867,0.10167085982318412,0.75
PGC12154,,,
PGC12157,15.216,1.4035383090314892,0.945
PGC1215798,,,
PGC12159,,,
PGC12160,12.235,0.4983887185760554,1.261
PGC12163,19.437,0.6506480971483525,0.751
PGC12166,5.673,1.1773846054140822,0.566
PGC12174,,,
PGC12177,,,
PGC1218,24.607,0.02577829264629113,1.146
PGC12181,42.41,0.032127848584760324,1.133
PGC12184,16.523,0.45793073484729796,1.193
PGC12187,18.154,0.41144029611878535,1.678
PGC12194,,,
PGC12195,,,
PGC12196,14.193,0.40756480210296536,0.757
PGC12204,26.341,0.3695278851330051,1.399
PGC12206,,,
PGC12209,25.81,4.727961111968533,2.281
PGC12243,15.238,1.21602491684542,0.801
PGC12248,20.697,0.07141240000193991,1.852
PGC12250,10.673,0.9173738063672354,1.219
PGC12253,18.5,1.1103071909724653,0.661
PGC12254,8.866,2.2780447962725847,0.726
PGC12263,9.679,0.5814898481809219,0.749
PGC12270,13.649,0.45742487541005195,1.418
PGC12271,,,
PGC12279,,,
PGC12285,34.318,0.4032181089310497,1.036
PGC12286,122.51,0.14898785595646477,1.442
PGC12292,,,
PGC12294,15.181,0.6332312481617001,0.699
PGC12296,8.235,0.3986936196965992,0.763
PGC12309,36.083,0.18726809041768355,1.09
PGC1231,11.485,0.2505271295503202,0.729
PGC12316,,,
PGC12319,9.357,0.7230916096746969,0.776
PGC12332,15.709,0.4240479866114456,0.937
PGC12342,11.491,2.612816261846982,0.888
PGC12347,,,
PGC12349,,,
PGC12350,,,
PGC12353,,,
PGC12355,,,
PGC12367,6.677,3.727164801532911,0.608
PGC12368,23.614,0.03438187629507809,1.12
PGC12371,,,
PGC1237172,10.433,0.3769434925491054,0.225
PGC12373,14.794,1.02907068118062,1.321
PGC12374,9.012,0.7435833405419542,0.766
PGC12379,36.283,0.07321097837772104,2.168
PGC12384,,,
PGC12390,39.696,0.05500210114658884,1.517
PGC12391,22.819,0.030010284215211066,0.809
PGC12394,10.271,1.1504126906704415,0.687
PGC12395,10.059,0.4114944289525001,1.133
PGC12404,,,
PGC12405,,,
PGC12412,40.368,0.5461432464646595,1.967
PGC12423,,,
PGC1242381,7.384,0.8904606519040783,0.652
PGC12429,,fit fail,fit fail
PGC12431,,,
PGC12434,18.086,0.8079127654629348,1.689
PGC12437,15.57,0.5430442036729303,1.38
PGC12439,88.845,0.024976283471617677,3.389
PGC12452,9.897,1.5975028867007535,0.926
PGC12456,,fit fail,fit fail
PGC12458,,,
PGC12459,9.87,0.6584886008611918,0.88
PGC12460,,,
PGC12465,14.03,0.8427765519047392,1.169
PGC12466,13.261,1.2825869168367108,0.766
PGC12471,15.114,1.1720740742432019,1.292
PGC12480,18.135,0.20065518556906745,1.007
PGC12490,9.502,0.20835455963508137,0.866
PGC12494,14.278,1.0652928734049196,1.041
PGC12511,7.047,1.4131144308982957,0.73
PGC12519,,,
PGC1252,8.397,1.2299439505376817,0.626
PGC12521,,,
PGC12528,,,
PGC12531,22.373,0.19323525211733567,1.418
PGC125321,9.247,0.15747056034320003,0.633
PGC12544,6.602,2.044857170100663,0.709
PGC1254649,9.133,0.3363028649418486,1.098
PGC12553,17.247,0.12695288780366829,0.648
PGC12556,,,
PGC12558,24.135,0.46616857948417534,1.903
PGC12559,9.398,1.4467904862597638,0.73
PGC12562,39.401,0.14324107334261543,2.74
PGC125646,12.749,0.10303546309851994,0.584
PGC12568,,,
PGC12569,23.737,0.31603041273680504,1.061
PGC12570,,,
PGC12575,13.655,1.1646250323763827,1.238
PGC12576,,,
PGC12578,,,
PGC12580,,,
PGC12597,,,
PGC12607,8.113,1.2261310917218249,0.323
PGC12608,22.855,0.03797878359622947,1.057
PGC12626,,,
PGC12627,12.715,0.7093367234306343,0.975
PGC12628,9.827,0.21243319923873688,0.807
PGC12633,15.568,0.6394574222056363,1.051
PGC12650,23.686,0.11587706977063841,0.975
PGC12651,101.869,1.2853983838714589,3.029
PGC12653,9.33,6.41031391919344,1.0
PGC12662,,,
PGC12664,29.579,0.07798100633899517,1.244
PGC12666,14.195,1.0030901198860172,1.377
PGC126708,12.644,0.09422456946574928,0.685
PGC12671,10.28,1.0652465552022272,1.004
PGC12691,,,
PGC12696,8.617,0.20320413463622441,0.637
PGC12697,31.816,0.06278084447466194,1.026
PGC12698,15.066,0.3742142011643574,0.849
PGC12701,,,
PGC12706,,,
PGC12708,16.825,1.5242745735237453,0.868
PGC12709,42.333,1.0028032390525974,2.454
PGC127219,10.229,0.10691038661890524,0.687
PGC127242,7.607,0.24154665087124153,0.58
PGC12725,,,
PGC127323,12.396,0.08333329653053023,0.674
PGC127359,9.968,0.49387121899759473,0.739
PGC12736,,,
PGC12737,57.899,0.429800399314181,1.063
PGC127393,,,
PGC12747,12.107,0.8944788526324252,1.326
PGC12748,,,
PGC12754,,,
PGC12755,9.06,1.6875133091892607,1.128
PGC12756,19.423,3.345906611676389,1.157
PGC127623,10.196,0.414151538539831,0.774
PGC12769,,,
PGC12772,30.377,1.4253559899013533,0.947
PGC12776,11.434,2.401140533062999,0.822
PGC127773,13.952,0.0505413401996147,0.911
PGC12780,,,
PGC127809,12.774,0.41827416787007876,0.688
PGC127824,11.729,0.11989315901182757,0.742
PGC12783,31.652,0.05494969631604157,0.942
PGC12786,18.229,0.07280870216581183,1.106
PGC127863,8.056,0.2843561308910009,0.675
PGC12788,54.1,0.07301133377578939,0.799
PGC12790,8.408,0.3275537903878521,0.692
PGC12794,11.991,0.21524498716346943,0.67
PGC12797,7.996,1.5343971782945032,0.12
PGC12798,,,
PGC128017,11.125,0.46679250891421564,0.583
PGC12807,24.595,0.2896510791569337,0.967
PGC128074,8.674,0.39746266725868257,0.613
PGC128075,8.28,0.5575829223841388,0.657
PGC12816,,,
PGC128191,12.126,0.13115871319271255,0.874
PGC12821,,,
PGC12825,26.4,0.25306369307837123,1.095
PGC12826,10.388,1.4129691442742036,1.059
PGC12827,20.141,0.1274178611873094,0.885
PGC128343,14.559,0.0895419850810744,0.784
PGC128348,10.693,0.202998185311683,0.752
PGC128366,7.517,0.547059130447552,0.587
PGC12838,12.428,11.509040557253629,1.024
PGC128407,14.046,0.06039211648161955,1.013
PGC12846,9.208,0.9969949367644557,0.813
PGC12848,34.605,0.16915256408889412,2.2
PGC128506,16.277,0.04720226439136356,1.675
PGC12868,,,
PGC12876,41.418,0.1808068504159353,1.399
PGC12877,25.04,0.05850116924763337,0.579
PGC12878,,,
PGC1288,16.918,0.4407511682032747,0.829
PGC12883,12.637,0.22868759363542526,0.548
PGC12884,,,
PGC128845,7.818,0.23024326516969165,0.655
PGC128867,9.673,0.11291255286375305,0.591
PGC12889,,,
PGC128909,12.793,0.15100403990180408,0.814
PGC12893,10.688,0.4108503265497501,0.951
PGC128984,9.156,0.2524354618359787,1.03
PGC128986,10.687,0.5720081805696051,1.184
