PGC,re,amp,n
PGC10337,15.201,0.11974872097336774,0.568
PGC10338,19.47,0.8069163684473938,0.755
PGC10339,,,
PGC1034,,,
PGC10340,11.834,0.8331067295030036,0.782
PGC1034103,,fit fail,fit fail
PGC10343,27.216,0.031092412967887235,1.754
PGC10350,,,
PGC10370,61.823,0.019049611412460296,3.724
PGC1037301,26.796,0.03286664219469305,2.005
PGC10381,,,
PGC1039411,,,
PGC10407,,,
PGC10411,19.232,0.47477525867753867,0.658
PGC10413,32.025,0.20561311110124195,2.077
PGC1041440,29.569,0.027886651553872176,0.866
PGC1041511,31.349,0.005806310474737602,2.376
PGC1041550,26.075,0.11366568724034161,0.645
PGC10417,51.663,0.05934355366979145,2.866
PGC10419,83.063,0.0261873689692286,3.786
PGC10421,59.977,0.013037995145020255,4.487
PGC1042134,216.563,0.003623477147756961,3.845
PGC1042309,23.744,0.031575969969417465,1.031
PGC10431,47.632,0.07674258775898105,2.779
PGC104394,17.557,0.022749563198330332,1.628
PGC10445,,,
PGC1046094,58.043,0.008702443161661284,4.136
PGC1046170,15.961,0.03785218669115164,0.677
PGC104631,12.044,0.06266800499917582,4.381
PGC10464,,,
PGC1047309,,,
PGC10483,,,
PGC104868,13.992,0.07394029519067681,0.521
PGC10488,21.535,4.728667266757494,0.991
PGC104917,35.538,0.006408193326192987,3.212
PGC10496,36.521,0.4107289324624931,1.09
PGC10507,39.069,0.24437527408057422,0.973
PGC1051,23.129,0.4544444564306596,0.596
PGC10512,95.241,0.016903631937049468,4.238
PGC1052018,,,
PGC1052121,15.342,0.024798898446749092,1.295
PGC1052160,49.052,0.0032331626107636414,5.414
PGC1053462,199.887,0.004424104395683665,3.309
PGC10535,,,
PGC1053691,7.896,0.8158238120404393,1.657
PGC1054061,,fit fail,fit fail
PGC10542,,,
PGC10559,13.854,0.6244379296129846,0.7
PGC10571,,,
PGC1057446,24.528,0.01686583063070196,1.415
PGC10587,85.957,0.019409514869808915,3.797
PGC10588,,,
PGC1059326,18.104,0.04166133117052467,0.686
PGC10595,15.488,0.13634249206186716,14.0
PGC1059517,39.304,0.006216390879559719,2.499
PGC10597,54.113,0.1825273542061074,2.258
PGC10601,,,
PGC10604,17.366,0.0784903653618768,0.688
PGC10606,15.177,0.382476375076547,0.71
PGC10607,15.113,0.06224643833459126,1.764
PGC10608,,,
PGC1061333,19.62,0.05995314473224279,1.839
PGC1061666,55.376,0.0064687299294591515,3.633
PGC10617,,,
PGC1062175,28.28,0.008537897862449646,0.942
PGC10622,,fit fail,fit fail
PGC10624,,,
PGC10627,26.689,0.7753967023759875,0.456
PGC1063049,20.653,0.00641998446363661,2.011
PGC1063216,26.218,0.00850967184326474,1.574
PGC1063314,,fit fail,fit fail
PGC10637,,,
PGC10645,,,
PGC1064545,51.403,0.004655577195685076,3.92
PGC1064643,,fit fail,fit fail
PGC1065122,21.902,0.04296666933813881,2.346
PGC10652,105.195,0.03856440800608863,3.877
PGC1065295,14.625,0.0883535855888902,0.628
PGC1065381,,,
PGC1065416,,,
PGC1065831,21.675,0.04009686531513694,1.566
PGC10659,19.972,0.746010816345555,0.579
PGC1066179,37.659,0.027109554887864405,2.562
PGC1066198,,,
PGC10669,27.194,0.4009210842246129,0.586
PGC10670,,,
PGC10673,,,
PGC10683,13.29,1.5056715597423218,0.737
PGC1068443,49.623,0.028218012892531855,1.111
PGC1068535,34.234,0.013814283776205291,3.231
PGC10697,20.113,0.18170715096510492,1.325
PGC1069848,12.168,0.0644454171415387,0.583
PGC10705,31.35,0.15918945418854802,1.729
PGC10709,,,
PGC1072285,10.873,0.08514595718850865,1.269
PGC10723,9.947,0.06881238628135317,0.553
PGC10747,32.874,0.06820621255923093,1.802
PGC10748,,,
PGC1075005,57.386,0.003470204722056768,2.964
PGC1076468,57.4,0.03941179345526926,4.302
PGC1077281,22.922,0.03619890570355167,0.938
PGC1077876,63.348,0.003991073136485745,3.834
PGC1078188,,,
PGC10789,,,
PGC10792,,,
PGC1079495,25.659,0.011682725680575117,2.294
PGC1079648,,fit fail,fit fail
PGC10810,,fit fail,fit fail
PGC10813,,,
PGC10815,23.372,0.10558450254468779,0.639
PGC10824,25.683,0.07991094403975069,1.827
PGC10830,33.964,0.03197801672970961,1.454
PGC10851,30.095,0.41313070618280084,2.157
PGC10854,,,
PGC10873,,fit fail,fit fail
PGC1087486,65.149,0.0031282598312495245,3.174
PGC10875,,,
PGC1087632,12.973,0.10087262686953917,0.602
PGC10879,21.745,0.017243612056901565,1.106
PGC10882,,,
PGC10884,,,
PGC1089,46.61,0.009810652393334344,2.017
PGC10890,110.86,0.03336586432266222,3.815
PGC10891,,,
PGC10892,14.664,0.011474865459081454,0.595
PGC10893,52.199,0.007058470941456217,4.315
PGC109,,fit fail,fit fail
PGC1090402,26.153,0.01218823289784548,0.938
PGC10907,,,
PGC10925,,,
PGC10927,,,
PGC10928,24.856,1.2578988485490723,0.893
PGC10931,23.827,0.05258620948647871,1.993
PGC10932,38.866,0.1761938276839599,2.013
PGC10940,56.158,0.01586495027676746,1.248
PGC10942,27.619,0.19913977524205964,1.796
PGC1094786,20.683,0.023319203551581468,0.43
PGC10956,,,
PGC10965,39.645,0.6265339728200264,0.523
PGC10966,69.836,0.0512015369790979,3.328
PGC10980,52.099,0.04053253975928398,2.898
PGC10981,9.864,0.1449424194278011,0.594
PGC1099,,fit fail,fit fail
PGC10994,22.522,0.0185015925952304,0.977
PGC11011,22.2,0.5975949028037887,0.781
PGC11012,25.0,0.6242746913851368,1.424
PGC11014,,,
PGC11016,35.594,0.029147531092780767,0.936
PGC1103391,,,
PGC11036,40.319,0.008896153591722843,2.132
PGC11042,52.075,0.004064897735093814,2.794
PGC1105183,13.914,0.11731954025506715,0.546
PGC11056,94.168,0.024421507275556732,3.501
PGC1106,,,
PGC11065,50.017,0.01984024707807005,1.544
PGC11067,,,
PGC1107,34.47,0.02731750166475391,0.856
PGC11073,54.318,0.013203444000721735,3.743
PGC11074,18.909,0.24511590800607314,0.574
PGC11075,15.424,1.093624317136882,0.694
PGC11078,19.629,0.07130161212914153,0.692
PGC1108920,13.993,0.041949680148265014,0.517
PGC1109,14.631,1.5137677070569324,0.741
PGC11092,20.479,0.08822778979406669,0.669
PGC11098,33.945,0.04947651789169525,2.395
PGC11103,40.38,0.07241478778014228,1.422
PGC11104,,fit fail,fit fail
PGC11116,88.545,0.017956468930580782,3.946
PGC11118,13.123,0.8517300252677245,0.871
PGC11123,14.606,0.22685799067849582,0.912
PGC11124,12.178,0.3427912690428411,1.117
PGC11134,18.717,0.6380814511005861,0.79
PGC11135,79.535,0.003742240516050199,2.436
PGC11139,,,
PGC1114,,,
PGC11153,,,
PGC11154,18.911,0.03242656841100248,0.666
PGC11156,,,
PGC11163,24.112,0.21968642075869316,0.926
PGC11179,,fit fail,fit fail
PGC11181,,,
PGC11192,17.854,0.07000277263927707,1.112
PGC11198,,,
PGC112,,fit fail,fit fail
PGC11202,45.258,0.058487497369099584,1.168
PGC11204,16.506,0.16996520594831285,0.672
PGC11210,25.18,0.06564556834078268,1.019
PGC11214,45.118,0.023902734439057646,3.512
PGC11217,25.246,0.5154853758521764,0.761
PGC11221,,,
PGC11228,15.904,0.068254314111008,0.513
PGC11230,45.142,0.14067575517209477,2.953
PGC1123197,,fit fail,fit fail
PGC11233,,,
PGC11242,,,
PGC11245,20.66,0.18031615172337645,0.475
PGC11248,40.976,0.060579519852576424,0.995
PGC11252,31.471,0.2202426474487684,0.705
PGC1125459,,,
PGC11261,,,
PGC11263,21.447,0.016692394714182955,1.701
PGC11264,,,
PGC11265,,,
PGC11270,,,
PGC11274,,,
PGC1127439,49.926,0.006125846781795302,4.238
PGC11282,,,
PGC11287,38.775,0.07421027352724364,2.759
PGC11290,27.077,0.034568299183417424,0.821
PGC11292,40.586,0.06969688559199128,2.439
PGC11299,39.085,0.021995986089067016,0.791
PGC1130,19.75,0.30847512338402305,0.533
PGC11309,21.352,0.13279932611792566,2.373
PGC1131621,,,
PGC1131704,60.327,0.003975449804201508,3.934
PGC11329,38.67,0.19695931466932962,0.763
PGC11336,29.503,0.1128210260459226,2.439
PGC11341,,,
PGC11344,25.328,0.03623661353445253,2.544
PGC1134909,28.667,0.00675619058947019,1.354
PGC11352,18.924,0.03274670649283557,0.723
PGC11357,20.976,0.06877015742872664,0.669
PGC11359,,,
PGC11367,25.489,0.10797181265207415,0.696
PGC11368,,,
PGC11369,,,
PGC11370,,,
PGC11371,32.548,0.07097894385538578,0.943
PGC11375,,,
PGC1137500,92.343,0.009172426539547598,3.806
PGC11376,,,
PGC11377,39.375,0.012982227295628555,2.161
PGC11383,10.251,0.3756656165434853,0.553
PGC113900,20.563,0.06111048342925735,1.031
PGC113918,29.202,0.011811011801645113,2.427
PGC11392,38.271,0.08863326707210446,3.0
PGC11397,30.551,0.019001328401369783,0.861
PGC11399,59.396,0.004470046740092611,3.904
PGC11403,24.234,0.4746066626399103,0.633
PGC1140347,15.667,0.02812117473471932,0.696
PGC11404,57.155,0.3540089298934435,3.023
PGC11414,,,
PGC1141629,41.758,0.008905823111783197,4.026
PGC11420,145.577,0.017362542210975204,4.996
PGC11425,48.348,0.1315439205463159,2.449
PGC11432,,,
PGC11441,102.188,0.021191359752358186,3.642
PGC11453,,,
PGC11455,60.486,0.0022369777260030066,3.164
PGC11462,24.4,0.048113819191608044,0.768
PGC11463,169.72,0.01809468236882391,3.812
PGC11469,30.937,0.029139153069785012,1.136
PGC1147270,,,
PGC11479,45.496,0.2363231549460184,1.886
PGC11480,68.08,0.032463929451634496,1.413
PGC11484,23.579,0.09888949807659808,1.83
PGC1148459,24.786,0.11787045497587662,1.004
PGC11488,19.989,0.368736666356713,0.886
PGC11503,,,
PGC1150429,13.553,0.04559370104169355,0.646
PGC11506,,fit fail,fit fail
PGC11508,,,
PGC11511,17.396,0.2132396053974391,0.43
PGC11515,51.705,0.009860018741846967,2.343
PGC11517,38.676,0.02220092560422761,3.537
PGC1151916,,fit fail,fit fail
PGC11520,25.94,0.022962734064718174,0.634
PGC11521,81.927,0.11766044388796529,2.785
PGC11522,,,
PGC11527,34.587,0.3056345915176809,2.129
PGC11529,16.545,0.029835965043802915,1.254
PGC11533,15.461,0.21787212282166682,0.676
PGC11536,,,
PGC11537,15.764,2.8511438995455465,0.894
PGC11538,40.703,0.01295325607388358,1.033
PGC1154,59.622,0.011780947959786943,2.757
PGC11543,34.481,0.01540292958221094,1.97
PGC11545,37.857,0.2980338530104204,1.675
PGC11552,20.337,0.533045393281833,0.683
PGC11554,,,
PGC11557,,fit fail,fit fail
PGC1156203,,fit fail,fit fail
PGC11563,20.631,0.1700881617362266,0.678
PGC11573,21.53,0.01764822973084591,0.756
PGC11574,,,
PGC11583,,,
PGC11592,19.351,0.12180813854498651,0.646
PGC11594,,,
PGC11595,43.453,0.05955304190764252,0.75
PGC1160,19.991,0.9433525146964042,0.702
PGC11609,16.031,0.16627136311823523,0.544
PGC11617,35.76,0.662173144811043,0.894
PGC11625,,,
PGC11628,61.401,0.018160060155515773,4.268
PGC11638,,,
PGC11640,23.597,0.027124477888658342,2.106
PGC11643,51.452,0.18401438788584404,0.96
PGC11647,54.896,0.1567407918888657,2.737
PGC11648,,,
PGC11652,42.411,0.07946965135077273,2.867
PGC11658,,,
PGC11665,21.083,0.10587304497945135,0.556
PGC1166532,,,
PGC11666,28.72,0.12566464690084717,1.724
PGC11670,22.269,0.410143274348883,1.387
PGC11671,38.915,0.08658736801886163,0.93
PGC11673,24.419,0.03747392778544698,2.104
PGC11675,,,
PGC11676,,,
PGC11677,50.336,0.009548736764833468,2.309
PGC11679,14.505,0.5272842642632911,0.732
PGC11682,18.967,0.16564156543564387,0.758
PGC11687,95.292,0.018061802162927597,4.692
PGC11691,23.26,0.10838681164229255,0.81
PGC11699,,fit fail,fit fail
PGC11713,18.811,0.1243642309272034,0.521
PGC11715,17.434,0.07410215760472136,1.603
PGC11740,32.019,0.06644003014073734,0.813
PGC11744,,fit fail,fit fail
PGC11767,,,
PGC11768,,,
PGC11770,,,
PGC11771,44.408,0.044268299603660334,2.574
PGC11774,13.576,1.6228694558216326,0.637
PGC1177602,,,
PGC11781,36.546,0.031421488031600074,0.807
PGC11782,34.991,0.06523856629836794,1.803
PGC11789,26.097,0.06352213164123585,0.844
PGC117913,19.645,0.016237074130720865,0.058
PGC11793,19.702,0.4939356500991236,0.556
PGC11798,21.035,0.018570966523667593,0.571
PGC1180,,,
PGC11800,22.452,0.10344130471731033,0.634
PGC11807,10.682,0.6341287146919075,0.638
PGC11809,,,
PGC11810,10.772,0.32310519640607954,0.557
PGC11812,,,
PGC11813,25.621,0.05220087333013176,0.867
PGC11819,80.306,0.13335020400372188,1.525
PGC11824,,,
PGC11830,28.47,0.026822978161814906,1.821
PGC11836,47.97,0.14557198593576878,1.005
PGC11846,20.153,0.3597952153813121,1.059
PGC11847,16.216,0.12257081921582204,0.772
PGC11851,,,
PGC11856,,,
PGC11866,36.527,0.04160379827251448,3.278
PGC11868,123.164,0.017425434430861163,4.254
PGC1187270,,,
PGC11873,20.438,0.12692266102917982,1.555
PGC11875,,,
PGC11887,26.043,0.6191436387612087,1.076
PGC11892,27.654,0.052299137070021345,1.928
PGC11902,,,
PGC11926,39.233,0.016607573868150836,3.573
PGC11931,,,
PGC11936,37.504,0.030036715644608428,1.071
PGC11937,,,
PGC11941,50.887,0.13399704868825146,2.851
PGC11942,13.258,0.09919474760770834,1.443
PGC1195996,15.892,0.05320663387643625,1.355
PGC11969,,,
PGC11970,68.272,0.03382113430712448,3.887
PGC11977,21.956,0.02165895537643277,0.517
PGC11982,12.249,0.552295666580109,0.748
PGC11984,,fit fail,fit fail
PGC11995,43.275,0.07168738288773246,2.792
PGC120,19.881,0.5672371598852571,0.919
PGC12007,52.341,0.16274702494334065,1.032
PGC1200845,17.908,0.01954097124123201,0.672
PGC12011,,,
PGC12017,29.138,0.24354847894016907,1.327
PGC12032,,,
PGC1203369,21.511,0.01360479721417436,1.285
PGC12034,19.606,0.12194827312554803,0.65
PGC12038,,fit fail,fit fail
PGC12041,53.058,0.16133897874359354,1.099
PGC12053,33.03,0.029412282653357626,1.042
PGC12068,25.298,0.030292427734030566,0.803
PGC12070,18.725,0.16459395775819702,0.845
PGC12074,84.608,0.02881293118446663,3.88
PGC12079,17.148,0.5859606833151484,0.75
PGC1207979,,,
PGC12080,23.799,0.17542358408592484,1.844
PGC1209,37.278,0.03684935271389351,1.218
PGC12112,12.855,0.0630805792625229,1.782
PGC12117,,,
PGC12119,,,
PGC1212,13.084,0.05953944523511098,0.583
PGC12120,33.228,0.05639424976058102,2.694
PGC12130,,,
PGC12131,20.276,0.5240143536956056,1.381
PGC12132,41.181,0.0649964122613627,1.668
PGC12138,49.963,0.0336494396927329,3.007
PGC12141,,,
PGC1215162,140.042,0.0006516827272614953,4.253
PGC12154,,,
PGC12157,22.319,0.5684797755384166,0.548
PGC1215798,,,
PGC12159,,,
PGC12160,28.054,0.05001317953729632,2.516
PGC12163,23.345,0.19171684896672098,0.825
PGC12166,13.84,0.09774020233284111,1.637
PGC12174,,,
PGC12177,,,
PGC1218,34.231,0.009232744114713023,1.1
PGC12181,42.696,0.019163496676564615,0.957
PGC12184,40.507,0.06320654754701799,2.217
PGC12187,30.46,0.06812113460260155,2.568
PGC12194,,,
PGC12195,,,
PGC12196,40.713,0.03604838578285235,2.235
PGC12204,27.402,0.2351419594565377,0.931
PGC12206,,,
PGC12209,21.858,3.9665803517768428,1.095
PGC12243,17.895,0.21989660641472572,2.045
PGC12248,32.812,0.01688735328236137,2.525
PGC12250,55.781,0.029535305692938343,3.315
PGC12253,31.047,0.10461396381302214,2.456
PGC12254,94.923,0.013371366675859732,4.596
PGC12263,19.691,0.07284145041003959,1.084
PGC12270,13.63,0.2913303864540683,0.851
PGC12271,,,
PGC12279,,,
PGC12285,35.769,0.24299444727606323,0.805
PGC12286,126.575,0.08914886903973551,1.396
PGC12292,,,
PGC12294,15.18,0.588930294754956,0.337
PGC12296,21.738,0.057990518791297456,1.059
PGC12309,39.447,0.09428436043124303,0.941
PGC1231,24.162,0.029334803194317846,1.586
PGC12316,,,
PGC12319,56.904,0.029066159386795763,2.033
PGC12332,16.286,0.21564576728721827,0.676
PGC12342,33.392,0.2262481163651999,1.767
PGC12347,,,
PGC12349,,,
PGC12350,,,
PGC12353,,,
PGC12355,,,
PGC12367,35.584,0.07541355997577537,2.489
PGC12368,30.102,0.015468255999710589,1.034
PGC12371,,,
PGC1237172,155.943,0.0011324796023668958,2.917
PGC12373,22.716,0.316641717634093,1.241
PGC12374,24.762,0.06481031416190931,1.963
PGC12379,29.865,0.05110625154000807,1.898
PGC12384,,,
PGC12390,43.71,0.029196201487235184,1.326
PGC12391,53.313,0.0065615945394945805,1.295
PGC12394,39.13,0.034186743010201984,2.895
PGC12395,26.442,0.02847586230387726,2.794
PGC12404,,,
PGC12405,,,
PGC12412,95.06,0.09218575702921245,2.606
PGC12423,,,
PGC1242381,66.874,0.018499285096943093,2.997
PGC12429,35.399,0.9015993350898375,2.475
PGC12431,,,
PGC12434,28.306,0.16337274640344054,2.301
PGC12437,34.437,0.06929088224859938,2.171
PGC12439,7.269,2.9510429184448803,3.025
PGC12452,36.227,0.09416178756853377,2.069
PGC12456,5.041,1.6041488326108064,2.541
PGC12458,,,
PGC12459,57.879,0.012973316345004267,3.734
PGC12460,,,
PGC12465,16.718,0.23386924419452965,1.798
PGC12466,27.302,0.19350265439325126,1.656
PGC12471,40.877,0.10871092967584033,2.57
PGC12480,20.317,0.10867628820639444,0.789
PGC12490,35.515,0.011408789981634714,2.614
PGC12494,60.422,0.041462417348661275,3.258
PGC12511,39.665,0.03818945371484704,2.596
PGC12519,,,
PGC1252,24.961,0.06666304610867547,2.14
PGC12521,,,
PGC12528,,,
PGC12531,18.66,0.18979498307779596,0.695
PGC125321,40.792,0.006514406498608963,2.192
PGC12544,134.839,0.009003523365418748,3.945
PGC1254649,24.173,0.03025217040205591,2.384
PGC12553,62.431,0.0056599675576607,2.712
PGC12556,,,
PGC12558,47.564,0.09174819476917101,2.462
PGC12559,37.503,0.07658380300121855,2.441
PGC12562,,fit fail,fit fail
PGC125646,17.407,0.029950683755340216,0.631
PGC12568,,,
PGC12569,49.576,0.04749497820558586,2.07
PGC12570,,,
PGC12575,14.408,0.2689545699770227,1.837
PGC12576,,,
PGC12578,,,
PGC12580,,,
PGC12597,,,
PGC12607,8.935,0.42215695883141474,0.734
PGC12608,30.213,0.015118396668735204,1.012
PGC12626,,,
PGC12627,27.281,0.07661973592216502,1.773
PGC12628,12.352,0.12034259220313873,0.585
PGC12633,18.479,0.2984641636534059,0.719
PGC12650,24.568,0.06441861190046513,0.804
PGC12651,117.974,0.5349534469376863,3.051
PGC12653,14.546,1.9669571386701892,0.921
PGC12662,,,
PGC12664,29.814,0.044502802622384215,0.984
PGC12666,,fit fail,fit fail
PGC126708,50.844,0.004136714977856499,1.953
PGC12671,,fit fail,fit fail
PGC12691,,,
PGC12696,15.689,0.035127837859569924,1.219
PGC12697,31.895,0.04977248249282512,0.587
PGC12698,17.623,0.21843051674011704,0.584
PGC12701,,,
PGC12706,,,
PGC12708,,fit fail,fit fail
PGC12709,20.639,1.7174067167763694,1.36
PGC127219,46.322,0.00403989489587968,2.562
PGC127242,46.068,0.004734667130267154,2.885
PGC12725,,,
PGC127323,18.975,0.01990009476804028,0.785
PGC127359,71.393,0.005609493769466062,4.318
PGC12736,,,
PGC12737,63.261,0.3342020396793424,0.538
PGC127393,,,
PGC12747,17.986,0.22985804361103584,1.497
PGC12748,,,
PGC12754,,,
PGC12755,38.546,0.07132995404967493,3.093
PGC12756,26.118,2.096126718210328,0.872
PGC127623,26.849,0.02519305115951325,2.302
PGC12769,,,
PGC12772,28.852,0.801511908518113,0.568
PGC12776,14.959,1.0604190865346677,0.639
PGC127773,18.851,0.021872388956428374,0.759
PGC12780,,,
PGC127809,15.034,0.21400128460306636,0.512
PGC127824,55.907,0.0032470585290783273,3.214
PGC12783,30.666,0.03172962889887406,0.77
PGC12786,28.034,0.016272840027338788,1.588
PGC127863,41.075,0.007831013977194578,3.055
PGC12788,62.196,0.03299700062195935,0.821
PGC12790,40.6,0.01893387393100319,1.899
PGC12794,16.536,0.067876862318965,0.559
PGC12797,5.414,2.044874718514238,0.144
PGC12798,,,
PGC128017,16.774,0.11268124951454575,0.676
PGC12807,28.028,0.1645961036017886,0.731
PGC128074,17.463,0.035657172046395534,1.61
PGC128075,28.29,0.026234740325373186,2.003
PGC12816,,,
PGC128191,28.429,0.01840870573574101,1.474
PGC12821,,,
PGC12825,30.323,0.10875205557142273,1.027
PGC12826,66.345,0.03651713417477433,3.469
PGC12827,28.025,0.035977990478046104,0.973
PGC128343,14.863,0.047608749003461695,0.543
PGC128348,51.914,0.0076219338062200135,3.182
PGC128366,10.288,0.11045621886521992,0.68
PGC12838,66.0,0.36075573736097544,2.869
PGC128407,17.78,0.023962175716289953,0.919
PGC12846,41.288,0.03270285987353361,2.967
PGC12848,,fit fail,fit fail
PGC128506,17.966,0.057850155419157216,0.587
PGC12868,,,
PGC12876,37.491,0.14823520960163614,0.935
PGC12877,27.627,0.026512520019912465,0.657
PGC12878,,,
PGC1288,18.069,0.21443689942182323,0.561
PGC12883,61.524,0.005055963077043398,4.414
PGC12884,,,
PGC128845,22.736,0.014756190881562062,2.17
PGC128867,35.398,0.004959962842601736,2.5
PGC12889,,,
PGC128909,25.542,0.029359667777547154,1.123
PGC12893,23.68,0.052999422789003714,1.716
PGC128984,28.401,0.01659485355544133,2.286
PGC128986,33.797,0.03638640344332636,2.686
PGC129,18.155,1.1877235534510056,0.557
PGC12900,,,
PGC1290044,46.39,0.004100230546677408,2.003
PGC129035,6.529,0.548455456395715,2.326
PGC12905,15.31,0.29909209151474303,1.228
