PGC,re,amp,n
PGC1231,15.786,0.03395090507581455,0.574
PGC12316,,,
PGC12319,13.732,0.0026914088332408714,0.98
PGC12332,16.745,0.007498087805470673,1.087
PGC12342,21.799,0.005223556938633617,1.295
PGC12347,,,
PGC12349,,,
PGC12350,,,
PGC12353,,,
PGC12355,,,
PGC12367,7.518,0.01071277267889804,0.706
PGC12368,26.346,0.011274786585534748,0.869
PGC12371,,,
PGC1237172,14.09,0.045883426189523194,0.384
PGC12373,45.452,0.001011646049497503,1.949
PGC12374,7.679,0.08626655357510365,0.656
PGC12379,16.11,0.05430256383256339,0.33
PGC12384,,,
PGC12390,65.503,0.004981340392529459,1.312
PGC12391,,,
PGC12394,15.575,0.06530427150708645,1.088
PGC12395,,,
PGC12404,,,
PGC12405,,,
PGC12412,,fit fail,fit fail
PGC12423,,,
PGC1242381,7.465,0.021590888964789962,0.633
PGC12429,9.2,0.44009157218922623,0.902
PGC12431,,,
PGC12434,6.392,0.02252420793098904,0.688
PGC12437,15.303,0.002009830613950249,1.373
PGC12439,40.854,0.010220412850609146,0.392
PGC12452,21.069,0.0022628570592737587,1.381
PGC12456,18.387,0.004547705006364146,1.666
PGC12458,,,
PGC12459,23.063,0.00043452093456909625,1.987
PGC12460,,,
PGC12465,23.367,0.01035462687816574,1.91
PGC12466,15.02,0.13146625504962003,0.355
PGC12471,15.097,0.006189252897431091,1.184
PGC12480,24.008,0.018307059825427404,0.662
PGC12490,10.912,0.07054697368105854,1.081
PGC12494,,,
PGC12511,8.034,0.005509158607563973,0.763
PGC12519,,,
PGC1252,12.823,0.04022190692294526,0.186
PGC12521,,,
PGC12528,,,
PGC12531,19.283,0.05094572828294152,0.654
PGC125321,,,
PGC12544,6.544,0.008270665184837349,0.774
PGC1254649,6.244,0.04111656770642143,0.553
PGC12553,18.477,0.021338490273699332,0.618
PGC12556,,,
PGC12558,10.527,0.010420750111782466,1.054
PGC12559,,,
PGC12562,21.161,0.0017122561489922642,1.854
PGC125646,10.065,0.048918270536905825,0.288
PGC12568,,,
PGC12569,22.525,0.04525507991538457,0.496
PGC12570,,,
PGC12575,24.952,0.0029474287786354853,1.364
PGC12576,,,
PGC12578,,,
PGC12580,,,
PGC12597,,,
PGC12607,10.036,0.08916562163392282,0.518
PGC12608,43.696,0.005009791823323453,1.209
PGC12626,,,
PGC12627,,,
PGC12628,8.998,0.1229795652622152,0.329
PGC12633,13.795,0.04576026418836042,1.2
PGC12650,34.481,0.006497163193810842,0.562
PGC12651,103.336,0.005691524967474189,2.362
PGC12653,11.709,0.14056638128992793,0.127
PGC12662,,,
PGC12664,35.738,0.012137813912189927,1.05
PGC12666,35.92,0.011435995505071786,0.32
PGC126708,,,
PGC12671,,,
PGC12691,,,
PGC12696,8.909,0.0615790892165616,0.501
PGC12697,31.302,0.0089692382901155,0.714
PGC12698,17.091,0.035166794618425104,0.807
PGC12701,,,
PGC12706,,,
PGC12708,21.868,0.020412871446737344,0.363
PGC12709,7.119,0.6016560893264818,0.485
PGC127219,7.28,0.0555740407947625,0.583
PGC127242,14.063,0.002516278384424946,1.259
PGC12725,,,
PGC127323,12.051,0.017861062081196883,0.63
PGC127359,10.273,0.003220908059563419,0.625
PGC12736,,,
PGC12737,73.335,0.014422629117436234,0.43
PGC127393,,,
PGC12747,,,
PGC12748,,,
PGC12754,,,
PGC12755,41.254,0.003462577100386475,2.312
PGC12756,19.021,0.03866255978080409,0.783
PGC127623,20.503,0.0013331256826449654,1.684
PGC12769,,,
PGC12772,50.976,0.01367583320047205,0.459
PGC12776,14.506,0.0129513537000875,0.869
PGC127773,12.731,0.010942576637230538,0.812
PGC12780,,,
PGC127809,12.542,0.02878422090151009,0.677
PGC127824,13.618,0.016738129728888093,0.699
PGC12783,33.345,0.014023971219921022,0.522
PGC12786,22.725,0.010729779792143337,1.142
PGC127863,12.48,0.014875790286914714,0.786
PGC12788,54.474,0.02267939265210398,0.763
PGC12790,9.895,0.02038683206614888,0.465
PGC12794,12.674,0.016620506141135093,0.446
PGC12797,12.16,0.07008506833122853,0.562
PGC12798,,,
PGC128017,8.617,0.03166110003618902,0.655
PGC12807,29.625,0.073030557999872,0.494
PGC128074,10.866,0.01207732352806545,1.065
PGC128075,9.837,0.002778157882439948,0.88
PGC12816,,,
PGC128191,10.35,0.019513968133461713,0.66
PGC12821,,,
PGC12825,,,
PGC12826,16.198,0.033455722755389584,0.203
PGC12827,16.315,0.005847023590913494,0.743
PGC128343,16.231,0.021661402722916955,0.503
PGC128348,12.292,0.031418108980192934,0.523
PGC128366,8.055,0.004246636257389086,0.626
PGC12838,74.92,0.0023079847469245117,3.094
PGC128407,23.094,0.003656339969199008,1.526
PGC12846,,,
PGC12848,24.449,0.002970282069465918,1.427
PGC128506,9.302,0.06832151406294948,0.546
PGC12868,,,
PGC12876,,,
PGC12877,24.452,0.012118458596384708,0.287
PGC12878,,,
PGC1288,19.845,0.03264577845647997,0.582
PGC12883,87.842,0.0005879343445308315,1.914
PGC12884,,,
PGC128845,10.376,0.029494059664767126,1.265
PGC128867,13.38,0.015403523364838549,1.008
PGC12889,,,
PGC128909,21.961,0.005401257745330369,1.402
PGC12893,,,
PGC128984,,,
PGC128986,,,
PGC129,25.288,0.02551035214050135,0.301
PGC12900,,,
PGC1290044,10.98,0.010320970027052708,0.887
PGC129035,17.933,0.029902954459637168,0.596
PGC12905,48.814,0.0006548445584367554,2.932
PGC12911,15.079,0.13575496986875926,0.557
PGC12912,11.034,0.07873003692092101,0.531
PGC129144,9.834,0.04527312609342427,0.332
PGC12916,85.454,0.023622220786235618,0.533
PGC12917,17.106,0.009694505445298804,1.268
PGC129191,12.301,0.03551547903047652,0.264
PGC129199,17.867,0.019730785459446423,0.43
PGC1292,,,
PGC12922,,,
PGC12923,59.757,0.010281906654421472,1.371
PGC129238,,,
PGC12928,12.257,0.0065714945702142835,1.068
PGC129301,13.24,0.030952378304472207,0.464
PGC129313,12.279,0.03017378232920683,1.269
PGC12933,,,
PGC12939,,,
PGC12946,,,
PGC12952,44.785,0.00604592223044174,0.589
PGC12956,,,
PGC12960,,,
PGC12961,,,
PGC12962,,,
PGC12964,,,
PGC12976,8.916,0.050909484581201786,0.591
PGC12979,8.432,0.13054507252356967,0.813
PGC12981,36.407,0.01406723370935921,0.969
PGC12985,,,
PGC12986,24.618,0.01938478675003611,0.412
PGC129874,,,
PGC129888,,,
PGC12989,,,
PGC12990,,,
PGC129923,,,
PGC129961,12.926,0.014467324776083697,0.509
PGC130004,10.545,0.034300093606823026,0.388
PGC13001,,,
PGC130045,15.961,0.017276115711102984,0.432
PGC13005,,,
PGC130068,14.048,0.04687093611651917,1.148
PGC13022,,,
PGC13028,125.857,0.0004504444495388787,3.295
PGC130288,12.973,0.09016034090919944,0.416
PGC13029,,,
PGC130381,,,
PGC1304080,,,
PGC13042,,,
PGC130572,,,
PGC13059,132.036,0.0019403969500262793,2.199
PGC130612,8.072,0.0020650118847760344,0.686
PGC13068,,,
PGC13073,22.88,0.02276322028921726,1.382
PGC13075,22.618,0.028926352419628265,0.377
PGC13080,,,
PGC130826,,,
PGC13088,,,
PGC13089,16.752,0.07415717069114264,0.432
PGC13090,36.085,0.050763280261283066,1.196
PGC130903,9.85,0.03599438752929732,0.531
PGC13091,23.085,0.001222662165195831,1.893
PGC131052,12.899,0.027238200142574442,0.998
PGC13106,16.968,0.04105084044369859,0.298
PGC13108,,,
PGC131126,10.999,0.03143155353262816,0.519
PGC13113,,,
PGC131163,,,
PGC13121,,,
PGC13122,,,
PGC13128,,,
PGC131280,23.267,0.0044046263734277965,1.865
PGC13130,32.816,0.012473967114243615,0.245
PGC1313211,10.906,0.006418219072639392,0.89
PGC131376,11.299,0.04856052430030591,0.394
PGC13147,,,
PGC13150,,,
PGC13154,,,
PGC13156,,,
PGC13157,32.267,0.0035214743953099685,1.829
PGC131570,,,
PGC131579,9.651,0.04390186423888916,0.414
PGC13158,,,
PGC131581,33.916,0.0008360228574287592,1.394
PGC13163,,,
PGC13166,29.568,0.024744300913367167,0.149
PGC131687,,,
PGC13169,,,
PGC13171,,,
PGC13172,,,
PGC13174,,,
