PGC,re,amp,n
PGC10622,44.696,0.07151856985143717,4.678
PGC10624,,,
PGC10627,35.815,2.3782424469606998,0.066
PGC1063049,,fit fail,fit fail
PGC1063216,44.245,0.016404882178778998,2.572
PGC1063314,16.451,0.15569247111329146,0.202
PGC10637,,,
PGC10645,,,
PGC1064545,13.184,0.1225651709479126,2.379
PGC1064643,,fit fail,fit fail
PGC1065122,,fit fail,fit fail
PGC10652,43.058,0.23064383076401979,0.234
PGC1065295,16.525,0.19787394700742297,0.281
PGC1065381,,,
PGC1065416,,,
PGC1065831,13.301,0.21901986459904493,2.932
PGC10659,20.709,3.441331602258372,0.563
PGC1066179,31.109,0.06600723177207773,3.275
PGC1066198,,,
PGC10669,26.794,2.0423009780768524,0.455
PGC10670,,,
PGC10673,,,
PGC10683,9.654,0.6875468412279581,0.654
PGC1068443,117.249,0.015066283305395936,2.375
PGC1068535,7.127,0.07620881876282616,2.882
PGC10697,53.651,0.1249772437333485,4.101
PGC1069848,22.454,0.048961026571214906,2.162
PGC10705,15.162,9.150264660784694,0.815
PGC10709,,,
PGC1072285,5.986,2.281484604678753,0.595
PGC10723,93.642,0.008919808926227018,3.574
PGC10747,14.147,1.1854795529816824,0.499
PGC10748,,,
PGC1075005,48.44,0.0230513818508052,2.45
PGC1076468,20.154,0.588224815990946,2.695
PGC1077281,17.044,0.34552153306075895,0.285
PGC1077876,16.767,0.11759948433202738,0.478
PGC1078188,,,
PGC10789,,,
PGC10792,,,
PGC1079495,69.033,0.015545441977943395,3.766
PGC1079648,,fit fail,fit fail
PGC10810,,fit fail,fit fail
PGC10813,,,
PGC10815,19.509,0.6838111733411467,0.473
PGC10824,13.002,4.745273008884774,0.438
PGC10830,26.586,0.14912559559951383,0.736
PGC10851,32.225,7.628699804931657,3.462
PGC10854,,,
PGC10873,13.688,3.2427700021676764,4.243
PGC1087486,30.621,0.06576940297593455,0.294
PGC10875,,,
PGC1087632,16.76,0.09008705628998859,0.001
PGC10879,61.004,0.016851842394352265,2.967
PGC10882,,,
PGC10884,,,
PGC1089,24.784,0.05153765793089637,1.029
PGC10890,106.325,0.21697113110777272,4.268
PGC10891,,,
PGC10892,72.26,0.01609426492854487,1.117
PGC10893,,fit fail,fit fail
PGC109,,fit fail,fit fail
PGC1090402,23.309,0.022167646362489288,1.341
PGC10907,,,
PGC10925,,,
PGC10927,,,
PGC10928,21.095,16.950431208687974,0.871
PGC10931,25.965,0.05362504293723787,0.36
PGC10932,124.161,0.5247613492341935,4.515
PGC10940,106.697,0.016770247740704854,1.725
PGC10942,177.528,0.06328747211583334,5.564
PGC1094786,,fit fail,fit fail
PGC10956,,,
PGC10965,42.515,2.263256453707321,0.395
PGC10966,18.741,11.594913021372006,1.135
PGC10980,68.058,0.011238993781530975,2.906
PGC10981,76.387,0.22885609691644826,5.784
PGC1099,,fit fail,fit fail
PGC10994,,fit fail,fit fail
PGC11011,25.025,1.486288164566639,0.467
PGC11012,14.837,18.76492148317903,0.649
PGC11014,,,
PGC11016,50.887,0.12350667422848474,0.738
PGC1103391,,,
PGC11036,18.796,0.1498134400603978,0.816
PGC11042,14.409,0.17873116372036313,0.505
PGC1105183,13.499,0.8692990365527749,0.451
PGC11056,27.592,0.6227781201707487,0.282
PGC1106,,,
PGC11065,27.709,0.02257173057410047,1.333
PGC11067,,,
PGC1107,40.302,0.050655774337389374,0.456
PGC11073,25.516,0.09096614001765822,0.071
PGC11074,19.796,1.0893281432743727,0.566
PGC11075,10.486,51.3831386240756,0.477
PGC11078,29.727,0.027785402968228512,1.966
PGC1108920,,fit fail,fit fail
PGC1109,18.894,19.209561405230346,0.866
PGC11092,19.049,0.2361981238429585,0.564
PGC11098,16.718,0.013773277714398149,2.47
PGC11103,,fit fail,fit fail
PGC11104,13.914,1.1278879625836562,1.596
PGC11116,,fit fail,fit fail
PGC11118,17.623,0.11505662797063479,1.41
PGC11123,44.169,0.006822794454774338,4.005
PGC11124,15.376,4.175123279915472,1.471
PGC11134,18.426,9.794979546058386,0.711
PGC11135,22.256,0.019548657139553196,3.578
PGC11139,,,
PGC1114,,,
PGC11153,,,
PGC11154,38.013,0.013465434363591232,3.228
PGC11156,,,
PGC11163,22.102,0.9993525487656567,0.674
PGC11179,,fit fail,fit fail
PGC11181,,,
PGC11192,14.597,0.7897237891576705,0.502
PGC11198,,,
PGC112,32.419,0.18582145373988443,1.592
PGC11202,26.62,0.5838751510912823,1.461
PGC11204,17.41,0.6660627126393048,0.799
PGC11210,,fit fail,fit fail
PGC11214,20.058,1.1670137885785683,2.471
PGC11217,25.875,3.117832712917985,0.605
PGC11221,,,
PGC11228,53.252,0.03409600082129982,2.258
PGC11230,166.152,0.005101622511094965,4.434
PGC1123197,,fit fail,fit fail
PGC11233,,,
PGC11242,,,
PGC11245,17.431,0.9632668297810092,0.376
PGC11248,29.926,0.28085076420712546,0.933
PGC11252,30.866,0.9189447917405613,0.917
PGC1125459,,,
PGC11261,,,
PGC11263,15.967,0.17318538259774535,0.386
PGC11264,,,
PGC11265,,,
PGC11270,,,
PGC11274,,,
PGC1127439,19.012,0.11906455926911723,3.278
PGC11282,,,
PGC11287,,fit fail,fit fail
PGC11290,63.602,0.11757553563582503,1.756
PGC11292,15.51,0.9028673538314772,0.437
PGC11299,28.924,0.1332910093798165,0.277
PGC1130,19.448,1.8902945970235459,0.39
PGC11309,19.973,0.42674618611224713,2.356
PGC1131621,,,
PGC1131704,16.942,0.3149336498355737,0.688
PGC11329,21.87,6.439114446385019,0.212
PGC11336,,fit fail,fit fail
PGC11341,,,
PGC11344,,fit fail,fit fail
PGC1134909,54.869,0.0038182970389344954,4.452
PGC11352,,fit fail,fit fail
PGC11357,22.747,0.1562051928635354,0.774
PGC11359,,,
PGC11367,25.303,0.5169954069791397,0.247
PGC11368,,,
PGC11369,,,
PGC11370,,,
PGC11371,28.47,0.2650467821714769,0.668
PGC11375,,,
PGC1137500,9.882,0.08311811391790912,0.939
PGC11376,,,
PGC11377,17.927,0.3763964073323324,0.582
PGC11383,9.167,5.1807699283414035,0.502
PGC113900,27.53,0.05152110284944455,1.032
PGC113918,10.049,0.008025501492763994,3.937
PGC11392,38.755,0.03841789385949718,1.826
PGC11397,17.87,0.18199508895809935,0.403
PGC11399,12.691,1.1686673162704349,0.544
PGC11403,22.836,4.468266470719547,0.491
PGC1140347,,fit fail,fit fail
PGC11404,11.263,5.276955467807269,0.555
PGC11414,,,
PGC1141629,,fit fail,fit fail
PGC11420,,fit fail,fit fail
PGC11425,39.327,0.12143952197567025,2.07
PGC11432,,,
PGC11441,18.756,2.5471030006572795,1.508
PGC11453,,,
PGC11455,20.714,0.0272271746239128,1.586
PGC11462,13.205,0.2687034607101665,0.623
PGC11463,26.074,0.8655406573075792,0.93
PGC11469,77.268,0.004814268804049811,3.373
PGC1147270,,,
PGC11479,9.801,53.80800966550877,0.736
PGC11480,50.974,0.14439847437983747,1.035
PGC11484,,fit fail,fit fail
PGC1148459,,fit fail,fit fail
PGC11488,16.73,3.88944993259015,0.369
PGC11503,,,
PGC1150429,55.673,0.007154760375003056,0.584
PGC11506,74.457,0.03020883066376459,3.115
PGC11508,,,
PGC11511,14.465,0.8600538072564823,0.725
PGC11515,26.166,0.11310418116520929,0.78
PGC11517,10.179,0.0403795180032837,2.411
PGC1151916,,fit fail,fit fail
PGC11520,30.397,0.06898763849888552,0.017
PGC11521,63.123,0.4882978290427025,0.154
PGC11522,,,
PGC11527,17.658,0.2746468996834385,1.009
PGC11529,10.257,1.921799666216736,0.425
PGC11533,28.838,0.0014146312233970653,0.36
PGC11536,,,
PGC11537,9.952,39.41944120330313,0.473
PGC11538,43.656,0.018763661101634306,0.415
PGC1154,34.036,0.058460380882603594,2.286
PGC11543,35.28,0.047070793547509905,2.368
PGC11545,,fit fail,fit fail
PGC11552,25.871,2.126980124672201,0.475
PGC11554,,,
PGC11557,44.807,0.0012098917563133126,1.897
PGC1156203,,fit fail,fit fail
PGC11563,18.78,1.0592866776803176,0.783
PGC11573,,fit fail,fit fail
PGC11574,,,
PGC11583,,,
PGC11592,22.71,0.4279818912780722,0.506
PGC11594,,,
PGC11595,29.645,0.22196022484443684,0.36
PGC1160,85.877,0.8927143552416043,4.084
PGC11609,18.618,0.29700085872728516,0.624
PGC11617,,fit fail,fit fail
PGC11625,,,
PGC11628,36.09,0.32111847604328847,2.608
PGC11638,,,
PGC11640,56.084,0.038069935664957914,4.265
PGC11643,56.384,0.5455383080298964,0.646
PGC11647,31.976,0.3717594922234555,1.324
PGC11648,,,
PGC11652,20.24,1.9871903536522009,2.248
PGC11658,,,
PGC11665,22.403,0.4911098020195282,0.547
PGC1166532,,,
PGC11666,24.422,0.06916498088114431,1.841
PGC11670,12.435,0.5159586314537011,1.035
PGC11671,42.367,0.09587176004890746,2.049
PGC11673,44.58,0.20145506303912122,3.788
PGC11675,,,
PGC11676,,,
PGC11677,,fit fail,fit fail
PGC11679,25.68,0.2870298240753687,0.714
PGC11682,18.771,1.2970581988159726,0.578
PGC11687,73.295,0.15348935890246482,4.428
PGC11691,24.035,0.42419381367638154,0.579
PGC11699,87.434,0.3061212802373904,5.447
PGC11713,29.739,0.14728695632178745,2.099
PGC11715,32.299,0.2532970508628941,3.21
PGC11740,,fit fail,fit fail
PGC11744,49.565,0.7070416866808796,3.315
PGC11767,,,
PGC11768,,,
PGC11770,,,
PGC11771,19.672,0.06464508252495367,2.397
PGC11774,14.457,75.6591978033758,0.813
PGC1177602,,,
PGC11781,65.194,0.049614506608192194,0.88
PGC11782,27.277,0.6734682756267661,0.832
PGC11789,20.198,0.24700429084466594,0.499
PGC117913,56.81,0.1319459383078378,1.295
PGC11793,16.841,6.244399018125834,0.54
PGC11798,,fit fail,fit fail
PGC1180,,,
PGC11800,18.619,0.4454152519716708,0.425
PGC11807,9.291,1.0345380419297676,0.601
PGC11809,,,
PGC11810,33.723,0.011078224943565671,2.316
PGC11812,,,
PGC11813,45.725,0.05103884038866245,2.054
PGC11819,82.216,1.0911463592063422,0.256
PGC11824,,,
PGC11830,14.927,0.5868141860176765,0.491
PGC11836,46.272,0.8965021801552584,0.822
PGC11846,15.402,6.219239671682432,0.548
PGC11847,14.868,0.654905216739395,0.652
PGC11851,,,
PGC11856,,,
PGC11866,30.579,0.5232717219088405,2.842
PGC11868,53.294,0.0038302203148184583,4.306
PGC1187270,,,
PGC11873,,fit fail,fit fail
PGC11875,,,
PGC11887,38.727,1.7463039157848619,2.084
PGC11892,14.555,1.6460829357778082,0.743
PGC11902,,,
PGC11926,8.914,1.2542767363071081,1.427
PGC11931,,,
PGC11936,,fit fail,fit fail
PGC11937,,,
PGC11941,32.776,1.8193822479079402,1.729
PGC11942,53.071,0.003169625935228778,4.561
PGC1195996,,fit fail,fit fail
PGC11969,,,
PGC11970,,fit fail,fit fail
PGC11977,,fit fail,fit fail
PGC11982,,fit fail,fit fail
PGC11984,82.619,0.35023861219774993,1.38
PGC11995,,fit fail,fit fail
PGC120,20.441,3.043096971292669,0.593
PGC12007,54.027,1.0472111588772923,0.611
PGC1200845,,fit fail,fit fail
PGC12011,,,
PGC12017,80.0,0.10319103969493343,3.137
PGC12032,,,
PGC1203369,140.183,-0.0015539787061995556,1.014
PGC12034,22.458,0.25333514466674795,1.125
PGC12038,23.669,0.1471865990733772,0.274
PGC12041,76.667,0.3980568913988246,1.454
PGC12053,29.345,0.2613659778701652,1.641
PGC12068,28.324,0.056947292722403384,0.717
PGC12070,13.377,2.0591799326003213,0.772
PGC12074,9.01,1.0184734844900065,0.568
PGC12079,102.641,0.3761198108587656,4.754
PGC1207979,,,
PGC12080,16.552,3.6209213667492977,0.745
PGC1209,,fit fail,fit fail
PGC12112,7.64,0.6627309053780348,1.121
PGC12117,,,
PGC12119,,,
PGC1212,148.015,0.010718608299877724,2.541
PGC12120,,fit fail,fit fail
PGC12130,,,
PGC12131,9.309,56.21221623080682,0.558
PGC12132,84.622,0.10123371512660881,3.055
PGC12138,,fit fail,fit fail
PGC12141,,,
PGC1215162,,fit fail,fit fail
PGC12154,,,
PGC12157,41.132,0.05871970186114103,0.955
PGC1215798,,,
PGC12159,,,
PGC12160,23.883,0.012651711408949643,3.89
PGC12163,20.706,1.1545616717097738,0.348
PGC12166,10.609,2.431067352907203,1.6
PGC12174,,,
PGC12177,,,
PGC1218,26.474,0.11974087708846763,0.091
PGC12181,32.514,0.041350379207206474,0.477
PGC12184,19.565,1.665432673773666,1.135
PGC12187,24.001,0.1555107048161855,2.138
PGC12194,,,
PGC12195,,,
PGC12196,14.01,2.0910132759210436,0.581
PGC12204,31.691,0.8929300825172557,0.231
PGC12206,,,
PGC12209,12.941,3.2611350980644493,0.828
PGC12243,189.122,0.0057515689558491866,4.405
PGC12248,13.816,0.7524749209730746,0.281
PGC12250,24.046,0.00840036305324176,2.894
PGC12253,151.637,0.010060547951739694,3.944
PGC12254,,fit fail,fit fail
PGC12263,,fit fail,fit fail
PGC12270,24.044,0.012707587844015733,1.607
PGC12271,,,
PGC12279,,,
PGC12285,30.396,1.816017076488927,0.545
PGC12286,93.425,1.5015696541637593,0.505
PGC12292,,,
PGC12294,40.048,0.01262653840069334,1.487
PGC12296,7.816,-0.03787123618817994,0.49
PGC12309,29.313,0.3490607545328755,0.587
PGC1231,20.603,0.32921843149536795,0.826
PGC12316,,,
PGC12319,15.77,0.07130153011773552,0.412
PGC12332,15.597,0.43536875067828074,1.511
PGC12342,,fit fail,fit fail
PGC12347,,,
PGC12349,,,
PGC12350,,,
PGC12353,,,
PGC12355,,,
PGC12367,84.216,0.012808156143759386,3.138
PGC12368,17.051,0.0651245879181918,0.981
PGC12371,,,
PGC1237172,,fit fail,fit fail
PGC12373,15.571,0.10018981832916261,1.561
PGC12374,29.145,0.4428786019207702,2.643
PGC12379,15.665,1.142164953110035,0.573
PGC12384,,,
PGC12390,46.14,0.07657293102539313,1.007
PGC12391,55.642,0.004325848983288502,4.03
PGC12394,24.492,0.7652486400109254,1.83
PGC12395,89.984,0.11233214583952794,5.172
PGC12404,,,
PGC12405,,,
PGC12412,109.887,0.15519712977957162,3.867
PGC12423,,,
PGC1242381,,fit fail,fit fail
PGC12429,23.711,40.49303335452166,2.03
PGC12431,,,
PGC12434,31.101,0.033030771677225214,3.817
PGC12437,60.011,0.0017459965329135157,1.609
PGC12439,31.934,0.314533273917106,2.303
PGC12452,8.354,0.22482822211953887,0.289
PGC12456,13.054,0.0323253010657758,0.663
PGC12458,,,
PGC12459,,fit fail,fit fail
PGC12460,,,
PGC12465,10.166,18.058425545287314,0.635
PGC12466,15.481,5.026088854252293,0.517
PGC12471,11.577,0.36646040777008043,0.282
PGC12480,20.698,0.5644590238699467,0.469
PGC12490,31.683,0.11476172359700912,4.463
PGC12494,167.242,0.0006747511822702254,8.949
PGC12511,19.304,0.048342902164689894,1.652
PGC12519,,,
PGC1252,,fit fail,fit fail
PGC12521,,,
PGC12528,,,
PGC12531,19.041,1.8376984408817842,0.668
PGC125321,34.831,0.07274059632368629,2.921
PGC12544,12.509,0.11397548915987758,1.532
PGC1254649,31.136,0.09045111283208337,3.493
PGC12553,32.869,0.1377610276129341,0.664
PGC12556,,,
PGC12558,15.842,0.274102527246074,1.77
PGC12559,12.689,8.579330275889543,0.603
PGC12562,92.367,0.021563443362912327,3.352
PGC125646,14.361,0.32031762875822295,0.525
PGC12568,,,
PGC12569,21.991,1.141501021450517,0.548
PGC12570,,,
PGC12575,13.325,0.058651595097436345,1.123
PGC12576,,,
PGC12578,,,
PGC12580,,,
PGC12597,,,
PGC12607,30.106,0.5396397043777036,4.441
PGC12608,,fit fail,fit fail
PGC12626,,,
PGC12627,21.619,0.11397368696130626,0.28
PGC12628,10.244,1.1151852479912197,0.394
PGC12633,25.218,0.7286679119881488,0.719
PGC12650,36.923,0.10363523621544211,0.621
PGC12651,27.916,2.6411491320797054,1.503
PGC12653,15.351,4.460781591435075,0.661
PGC12662,,,
PGC12664,27.336,0.21461242771334346,0.634
PGC12666,31.651,0.4984545490528852,0.475
PGC126708,31.894,0.010735218688226654,3.817
PGC12671,30.204,0.025463448286638646,1.268
PGC12691,,,
PGC12696,134.749,0.015444487512578823,2.317
PGC12697,134.449,0.013004268003304759,1.644
PGC12698,13.849,1.5723683929238388,0.406
PGC12701,,,
PGC12706,,,
PGC12708,86.964,0.04683550119797964,3.297
PGC12709,10.559,29.57089157606584,0.661
PGC127219,77.938,0.006617035821823863,3.474
PGC127242,13.83,0.09505291575157156,0.335
PGC12725,,,
PGC127323,,fit fail,fit fail
PGC127359,11.786,0.13874543300417,0.669
PGC12736,,,
PGC12737,62.683,0.5812413680342768,0.34
PGC127393,,,
PGC12747,,fit fail,fit fail
PGC12748,,,
PGC12754,,,
PGC12755,,fit fail,fit fail
PGC12756,27.251,24.836726629133764,1.055
PGC127623,,fit fail,fit fail
PGC12769,,,
PGC12772,38.657,2.2370196920287846,0.44
PGC12776,14.477,17.774173292578375,0.689
PGC127773,7.544,0.07451782002313061,1.754
PGC12780,,,
PGC127809,14.061,1.286150062875388,0.426
PGC127824,29.221,0.024397607970895907,1.464
PGC12783,47.319,0.04048113779676085,0.887
PGC12786,12.379,0.25443503864421435,0.554
PGC127863,56.892,0.028953325145163217,2.424
PGC12788,156.794,0.0181084182443505,1.559
PGC12790,12.357,1.0111619803423693,0.614
PGC12794,34.946,0.044040673015673916,1.962
PGC12797,12.432,2.6453577655651617,0.453
PGC12798,,,
PGC128017,14.498,0.5046689689470193,0.787
PGC12807,27.924,1.0537557172923342,0.506
PGC128074,10.223,0.7564556743768496,0.469
PGC128075,,fit fail,fit fail
PGC12816,,,
PGC128191,23.217,0.05396102902932154,2.307
PGC12821,,,
PGC12825,,fit fail,fit fail
PGC12826,16.577,0.8920314330578096,0.47
PGC12827,211.574,0.009460762945612633,2.485
PGC128343,21.902,0.08815109216913501,0.181
PGC128348,58.737,0.029038346694595398,3.799
PGC128366,16.448,0.07659970834014111,0.618
PGC12838,11.907,1.7816305267899968,0.686
PGC128407,27.846,-0.02649377032276541,0.066
PGC12846,,fit fail,fit fail
PGC12848,33.059,0.045382272303034016,0.032
PGC128506,32.557,0.0758928762219594,2.656
PGC12868,,,
PGC12876,33.465,0.7316678019700348,0.942
PGC12877,31.483,0.03963951476754885,0.999
PGC12878,,,
PGC1288,18.308,0.8362771304802875,0.557
PGC12883,28.68,0.20345167045512755,0.646
PGC12884,,,
PGC128845,18.225,0.16816637701883103,1.898
PGC128867,21.016,0.04855579908194106,0.072
PGC12889,,,
PGC128909,14.093,0.2852743525977703,0.928
PGC12893,,fit fail,fit fail
PGC128984,54.761,0.003053072317297983,4.311
PGC128986,128.77,0.00227489088204997,3.302
PGC129,15.722,18.096423745625152,0.438
PGC12900,,,
PGC1290044,,fit fail,fit fail
PGC129035,35.65,0.17936498696287195,4.416
PGC12905,14.666,0.15521401860121528,0.346
PGC12911,15.97,5.758937513652936,0.573
PGC12912,10.939,2.4322258471904408,0.504
PGC129144,18.294,0.13394311583558915,0.636
PGC12916,65.919,0.618902248505584,0.654
PGC12917,96.397,0.009542942190840873,4.124
PGC129191,30.224,0.009123968953845015,3.99
PGC129199,32.053,0.01954951612373083,4.118
PGC1292,,fit fail,fit fail
PGC12922,,,
PGC12923,52.361,0.2848008628694992,1.062
PGC129238,,,
PGC12928,161.355,-0.0032467331850520083,1.166
PGC129301,47.446,0.03178752846195562,2.597
PGC129313,48.455,0.09410630887207043,3.672
PGC12933,,,
PGC12939,,,
PGC12946,,,
PGC12952,37.729,0.6391681569866295,0.466
PGC12956,,,
